,m0,lat0,lon0,depth0,ot0,nf,na,nf_all,na_all,c_type,c_type60,na_apr,nf_apr,na_all_apr,nf_all_apr
1637,3.8,37.668,41.5634,4.1,2014-09-04T17:16:05.120025Z,1,0,1,0,0,0,0,0,0,0
1638,4.0,35.3773,31.543,32.5,2014-08-24T13:06:55.149958Z,0,1,0,1,0,0,0,0,0,0
1639,3.4,36.298,34.0269,1.8,2008-05-06T04:28:51.289972Z,1,0,1,0,0,0,0,0,0,0
1640,3.5,37.8293,27.1291,10.5,2008-06-03T05:14:49.309986Z,0,1,0,1,0,0,0,0,0,0
1641,3.3,39.308,29.011,10.9,2014-07-15T17:35:05.600029Z,0,1,0,1,0,0,0,0,0,0
1642,4.0,38.2407,26.6152,14.1,2014-07-18T03:58:58.459986Z,0,1,0,1,0,0,0,0,0,0
1643,4.2,41.8606,35.8996,7.7,2014-07-20T14:07:48.940037Z,1,1,1,1,0,0,0,0,0,0
1644,3.6,38.264,25.9438,8.2,2008-05-31T13:11:56.540025Z,2,1,2,1,4,4,0,0,0,0
1645,3.5,37.1066,31.2713,4.7,2014-08-02T03:24:18.820019Z,1,0,1,0,0,0,0,0,0,0
1646,3.6,39.5276,28.8713,7.4,2015-09-03T09:24:50.199984Z,0,1,0,1,0,0,0,0,0,0
1647,4.9,35.5633,31.2505,45.1,2015-08-18T21:19:43.570013Z,1,3,1,3,1,1,0,0,0,0
1648,3.7,37.2843,38.6262,8.1,2015-08-13T04:14:25.190013Z,0,1,0,1,0,0,0,0,0,0
1649,3.8,40.2007,25.1721,13.3,2015-08-14T00:30:36.440039Z,0,1,0,1,0,0,0,0,0,0
1650,4.0,38.935,27.277,10.0,1999-10-21T07:33:11.600037Z,0,3,0,3,1,1,0,0,0,0
1651,3.2,38.825,40.025,10.0,1999-10-22T15:45:23.899971Z,0,1,0,1,0,0,0,0,0,0
1652,3.8,39.4508,40.6807,0.0,2007-10-06T04:36:55.049961Z,0,1,0,1,0,0,0,0,0,0
1653,3.1,39.3608,29.0233,5.4,2015-09-24T16:51:47.700028Z,0,2,0,2,0,0,2,0,2,0
1654,3.8,36.2449,28.5416,67.0,2007-11-05T23:43:52.579981Z,2,0,2,0,0,0,0,0,0,0
1655,3.1,36.7992,27.4782,0.3,2007-10-08T10:03:46.859991Z,0,1,0,1,0,0,1,0,1,0
1656,3.1,35.7363,27.2847,14.5,2015-07-04T01:26:02.089995Z,1,0,1,0,0,0,0,1,0,1
1657,3.1,38.111,28.797,4.0,2007-11-13T13:13:35.900027Z,0,1,0,1,0,0,1,0,1,0
1658,3.3,40.69,34.84,10.6,2015-07-22T14:36:10.499988Z,0,1,0,1,0,0,0,0,0,0
1659,3.3,35.522,27.3574,2.0,2007-11-05T22:43:46.799961Z,1,0,1,0,0,0,0,0,0,0
1660,3.2,35.3898,27.5194,15.8,2007-11-02T13:33:19.899962Z,1,0,1,0,0,0,0,0,0,0
1661,3.1,39.695,37.378,10.0,2002-05-12T15:46:29.599997Z,0,1,0,1,0,0,1,0,1,0
1662,3.3,38.137,36.093,5.0,2007-11-05T21:59:01.199994Z,0,1,0,1,0,0,0,0,0,0
1663,3.2,36.7612,27.4325,3.4,2015-01-31T18:49:02.500002Z,0,1,0,1,0,0,0,0,0,0
1664,3.3,35.6248,27.4616,20.6,2007-08-20T23:57:14.040027Z,0,1,0,1,0,0,0,0,0,0
1665,3.7,36.5574,25.5282,12.9,2015-12-22T06:29:58.980023Z,3,1,3,1,4,4,0,0,0,0
1666,3.9,35.0006,25.8558,27.9,2015-12-29T02:44:20.680019Z,2,0,2,0,0,0,0,0,0,0
1667,3.5,38.5423,25.5546,27.5,2004-12-22T08:33:41.020041Z,1,2,1,2,4,4,0,0,0,0
1668,3.7,35.9331,31.1201,31.0,2015-12-20T17:59:50.410030Z,1,0,1,0,0,0,0,0,0,0
1669,3.2,37.23,28.14,10.0,1995-07-23T13:17:29.199989Z,1,0,1,0,0,0,0,0,0,0
1670,3.2,37.649,36.084,14.7,2016-01-12T15:43:29.999975Z,1,0,1,0,0,0,0,0,0,0
1671,3.5,39.031,33.814,4.0,2004-12-20T03:41:12.499987Z,0,1,0,1,0,0,0,0,0,0
1672,3.3,37.2453,31.466,2.8,2016-01-03T21:07:32.479994Z,1,0,1,0,0,0,0,0,0,0
1673,3.8,39.9259,40.9581,3.6,2007-08-26T08:51:45.619982Z,2,0,2,0,0,0,0,0,0,0
1674,3.1,40.846,31.494,15.0,2002-05-03T04:39:32.800031Z,1,0,1,0,0,0,0,1,0,1
1675,3.2,37.4744,27.2219,3.0,2007-08-15T03:44:41.180006Z,1,0,1,0,0,0,0,0,0,0
1676,3.1,36.7356,35.6847,10.0,2007-08-12T19:01:14.649974Z,1,0,1,0,0,0,0,1,0,1
1677,3.8,39.5474,38.5839,10.0,2007-08-06T19:35:25.480029Z,0,4,0,4,0,0,0,0,0,0
1678,4.0,37.2039,42.977,10.0,2007-09-22T08:12:37.140023Z,0,1,0,1,0,0,0,0,0,0
1679,3.1,38.7973,40.145,8.1,2007-09-21T05:41:36.419967Z,0,1,0,1,0,0,1,0,1,0
1680,3.1,36.44,28.84,14.0,1995-07-31T00:50:38.499994Z,3,0,3,0,4,4,0,3,0,3
1681,3.9,42.3593,43.0205,3.1,2015-11-18T01:17:48.240038Z,0,1,0,1,0,0,0,0,0,0
1682,4.3,40.2384,34.3548,10.0,2004-12-14T10:03:16.670012Z,1,0,1,0,0,0,0,0,0,0
1683,4.0,40.8437,28.7717,13.5,2015-11-16T15:45:44.330025Z,0,4,0,4,1,1,0,0,0,0
1684,4.1,37.9736,27.2293,7.0,2015-03-27T01:42:41.140017Z,0,1,0,1,0,0,0,0,0,0
1685,3.2,39.317,29.326,5.0,1999-09-04T03:40:53.500019Z,1,1,1,1,0,0,0,0,0,0
1686,3.9,35.774,27.5467,21.9,2008-01-18T04:21:15.379973Z,1,0,1,0,0,0,0,0,0,0
1687,3.2,38.596,39.619,9.7,2015-04-14T03:39:22.999997Z,1,0,1,0,0,0,0,0,0,0
1688,3.1,36.5067,28.9541,19.6,2008-01-28T07:37:20.199966Z,1,0,1,0,0,0,0,1,0,1
1689,3.3,39.6727,37.2538,2.0,2008-01-26T23:14:44.299995Z,1,0,1,0,0,0,0,0,0,0
1690,3.5,39.373,40.512,10.0,1999-09-05T08:32:05.299991Z,0,1,0,1,0,0,0,0,0,0
1691,3.1,39.956,39.972,2.0,2008-01-19T18:14:35.200030Z,1,0,1,0,0,0,0,1,0,1
1692,3.6,37.6953,37.3658,3.7,2008-02-02T21:19:25.809971Z,2,0,2,0,0,0,0,0,0,0
1693,3.8,40.7907,28.999,13.9,2004-09-29T15:42:07.790021Z,0,1,0,1,0,0,0,0,0,0
1694,3.2,38.6089,26.367,8.9,2004-09-25T19:04:11.429995Z,0,1,0,1,0,0,0,0,0,0
1695,3.2,38.54,40.861,12.9,2015-02-22T05:55:42.700018Z,0,1,0,1,0,0,0,0,0,0
1696,4.1,38.6716,26.3906,17.0,2015-02-27T22:25:07.360006Z,0,2,0,2,0,0,0,0,0,0
1697,3.7,35.6048,27.7351,12.6,2015-05-17T13:40:05.610002Z,2,1,2,1,0,0,0,0,0,0
1698,3.4,38.2646,39.3571,1.5,2007-12-14T21:59:12.729986Z,0,1,0,1,0,0,0,0,0,0
1699,4.9,38.8126,33.0716,7.9,2007-12-13T18:06:21.769977Z,0,5,0,5,1,1,0,0,0,0
1700,3.1,36.6419,27.3274,7.4,2004-10-21T16:10:46.380025Z,0,1,0,1,0,0,1,0,1,0
1701,3.5,38.2257,26.5547,9.0,2007-12-15T10:17:57.809962Z,1,1,1,1,0,0,0,0,0,0
1702,3.9,36.6106,43.2926,0.6,2013-08-02T01:10:29.189976Z,1,2,1,2,1,1,0,0,0,0
1703,3.9,38.3083,38.8398,2.0,2008-10-05T05:33:48.000037Z,2,1,2,1,0,0,0,0,0,0
1704,3.2,36.33,29.26,5.0,1995-10-22T15:06:21.299964Z,0,1,0,1,0,0,0,0,0,0
1705,3.4,35.0065,25.6774,4.0,2004-07-13T11:20:22.709958Z,1,0,1,0,0,0,0,0,0,0
1706,5.3,42.0939,45.7945,13.6,2013-09-17T04:09:14.350028Z,0,3,0,3,1,1,0,0,0,0
1707,3.3,40.5825,37.0889,2.0,2008-11-29T02:47:18.000039Z,1,0,1,0,0,0,0,0,0,0
1708,3.3,38.3938,26.7042,8.5,2013-12-29T11:37:29.599972Z,1,0,1,0,0,0,0,0,0,0
1709,3.5,39.5402,41.0967,7.0,2004-07-08T11:44:41.529987Z,1,0,1,0,0,0,0,0,0,0
1710,4.0,36.5225,25.4432,16.9,2004-05-13T01:47:21.170022Z,1,0,1,0,0,0,0,0,0,0
1711,3.8,37.3689,27.0395,9.9,2008-12-05T08:34:09.130027Z,0,1,0,1,0,0,0,0,0,0
1712,3.2,38.411,41.5027,8.5,2014-01-18T07:39:59.199988Z,0,1,0,1,0,0,0,0,0,0
1713,3.5,38.3295,38.9248,6.9,2008-12-10T04:07:05.269989Z,0,1,0,1,0,0,0,0,0,0
1714,3.2,36.616,25.7115,26.6,2014-01-17T22:26:41.779993Z,0,1,0,1,0,0,0,0,0,0
1715,3.2,36.656,27.779,56.0,2002-08-10T07:04:59.599981Z,0,1,0,1,0,0,0,0,0,0
1716,3.1,37.9858,37.8556,9.0,2009-03-03T16:15:55.079970Z,1,0,1,0,0,0,0,1,0,1
1717,4.3,40.7529,29.3295,11.0,2004-05-16T03:30:48.190006Z,1,1,1,1,0,0,0,0,0,0
1718,3.6,39.0384,40.4469,7.7,2004-07-17T18:06:25.809957Z,3,0,3,0,4,4,0,0,0,0
1719,4.5,41.0553,34.3331,6.7,2013-07-28T18:57:57.509975Z,0,1,0,1,0,0,0,0,0,0
1720,4.0,40.738,30.597,10.4,2002-09-17T12:05:30.809964Z,0,1,0,1,0,0,0,0,0,0
1721,4.0,39.7813,26.1043,11.8,2014-01-07T19:41:22.070028Z,3,2,3,2,4,4,0,0,0,0
1722,3.3,40.847,27.5607,15.3,2009-03-01T01:22:26.199987Z,2,0,2,0,0,0,0,1,0,1
1723,3.2,37.3348,27.068,8.0,2009-02-24T18:11:13.880000Z,0,1,0,1,0,0,0,0,0,0
1724,3.2,35.2619,29.4402,35.0,2008-09-26T08:26:47.330020Z,0,1,0,1,0,0,0,0,0,0
1725,3.4,38.5561,44.5881,10.0,2008-11-13T23:27:40.699988Z,0,1,0,1,0,0,0,0,0,0
1726,3.5,40.2555,32.1207,1.0,2009-02-09T08:23:26.209998Z,2,0,2,0,0,0,0,0,0,0
1727,3.1,39.3735,40.8903,7.0,2008-11-14T11:16:07.829958Z,1,0,1,0,0,0,0,1,0,1
1728,3.3,35.38,27.27,26.0,2008-10-29T19:33:33.899966Z,0,1,0,1,0,0,0,0,0,0
1729,3.2,38.18,30.142,10.0,2002-09-16T10:50:39.099988Z,0,1,0,1,0,0,0,0,0,0
1730,3.2,38.2952,39.3326,3.2,2008-11-08T05:33:41.390005Z,1,0,1,0,0,0,0,0,0,0
1731,3.2,35.7663,27.789,4.8,2008-11-13T08:50:31.759982Z,1,1,1,1,0,0,1,0,1,0
1732,3.4,39.4203,28.2708,8.6,2013-08-31T14:11:13.349992Z,3,0,3,0,4,4,0,1,0,1
1733,3.2,39.928,29.299,10.0,1999-04-24T18:28:31.300002Z,0,1,0,1,0,0,0,0,0,0
1734,3.7,37.1982,36.9158,3.1,2009-02-26T08:53:43.139964Z,1,0,1,0,0,0,0,0,0,0
1735,3.5,37.3795,26.8814,12.7,2013-09-08T04:31:21.569976Z,2,2,2,2,4,4,0,0,0,0
1736,4.0,41.3076,32.0925,2.0,2004-07-02T07:55:58.170003Z,0,1,0,1,0,0,0,0,0,0
1737,3.4,41.241,32.776,10.0,1999-07-05T02:57:31.400032Z,0,1,0,1,0,0,0,0,0,0
1738,3.3,39.899,40.116,5.0,2004-04-29T20:13:02.400014Z,1,0,1,0,0,0,0,0,0,0
1739,3.5,38.4232,39.429,7.2,2009-03-25T22:59:33.140030Z,1,0,1,0,0,0,0,0,0,0
1740,3.1,40.266,25.511,10.0,2004-07-18T02:39:32.679962Z,1,0,1,0,0,0,0,1,0,1
1741,3.5,38.17,29.23,10.0,1995-10-30T08:51:00.900027Z,0,1,0,1,0,0,0,0,0,0
1742,3.2,35.92,26.88,29.0,2009-04-02T02:30:08.800039Z,0,1,0,1,0,0,0,0,0,0
1743,4.2,39.6375,33.9184,9.2,2004-07-21T09:14:08.930026Z,0,1,0,1,0,0,0,0,0,0
1744,4.1,42.1942,26.265,8.4,2013-07-09T17:12:00.549968Z,1,3,1,3,1,1,0,0,0,0
1745,3.1,35.57,27.43,30.0,2004-07-27T19:15:43.599998Z,2,0,2,0,0,0,0,2,0,2
1746,3.5,38.5374,25.5026,28.2,2002-10-16T02:12:43.920000Z,2,0,2,0,0,0,0,0,0,0
1747,3.2,38.1315,39.2099,2.0,2009-03-25T22:10:09.099982Z,0,1,0,1,0,0,0,0,0,0
1748,3.2,40.329,25.7825,27.8,2014-01-21T09:23:36.069990Z,0,1,0,1,0,0,0,0,0,0
1749,3.3,40.3859,25.7144,3.6,2009-03-20T17:59:45.989977Z,0,2,0,2,0,0,0,0,0,0
1750,3.7,39.4433,26.3311,15.0,2009-02-16T02:02:25.679961Z,0,3,0,3,0,0,0,0,0,0
1751,3.1,39.627,32.344,1.0,2002-10-07T02:50:01.000030Z,0,1,0,1,0,0,1,0,1,0
1752,3.3,39.2628,41.4277,2.0,2008-09-18T22:05:33.399999Z,1,0,1,0,0,0,0,0,0,0
1753,3.2,39.698,38.161,15.0,2004-07-25T09:15:02.799992Z,1,0,1,0,0,0,0,0,0,0
1754,3.5,39.155,27.93,7.3,2001-01-19T04:38:37.199991Z,0,1,0,1,0,0,0,0,0,0
1755,3.6,38.4926,44.5031,10.0,2008-09-20T22:17:13.180039Z,1,0,1,0,0,0,0,0,0,0
1756,3.1,38.3417,38.8881,10.0,2008-08-12T13:37:16.900004Z,0,1,0,1,0,0,1,0,1,0
1757,3.5,37.6684,36.2046,10.0,2008-09-08T22:22:16.110020Z,0,1,0,1,0,0,0,0,0,0
1758,4.1,37.5203,36.0344,23.1,2004-07-23T23:19:23.410018Z,2,1,2,1,1,1,0,0,0,0
1759,3.3,39.02,40.543,5.0,2004-05-07T20:30:22.499975Z,2,0,2,0,0,0,0,0,0,0
1760,3.8,39.6572,25.5541,9.1,2013-11-15T00:10:33.130040Z,2,0,2,0,0,0,0,0,0,0
1761,4.4,38.4308,30.1865,8.0,2004-06-09T03:15:42.519973Z,0,3,0,3,1,1,0,0,0,0
1762,3.1,40.22,42.071,5.0,2004-11-01T22:44:19.300016Z,1,0,1,0,0,0,0,0,0,0
1763,3.2,37.157,37.363,10.0,2002-09-21T14:29:57.980002Z,1,1,1,1,0,0,0,0,0,0
1764,3.3,38.162,30.066,10.0,2002-10-31T07:49:22.400022Z,2,0,2,0,0,0,0,0,0,0
1765,3.3,35.93,25.93,25.0,2003-03-29T23:35:47.600012Z,0,1,0,1,0,0,0,0,0,0
1766,4.0,35.1564,27.733,4.2,2005-06-28T10:41:38.719998Z,2,0,2,0,0,0,0,0,0,0
1767,3.8,38.6848,30.9233,10.0,2004-11-08T21:17:05.919994Z,1,0,1,0,0,0,0,0,0,0
1768,3.1,36.4835,27.1466,10.0,2005-02-10T14:47:06.399971Z,1,0,1,0,0,0,0,0,0,0
1769,3.1,37.045,35.396,10.0,2001-08-08T15:12:03.599998Z,1,0,1,0,0,0,0,0,0,0
1770,3.7,39.9213,39.0662,5.1,2004-05-23T22:41:05.370028Z,0,2,0,2,0,0,0,0,0,0
1771,3.1,39.6197,25.9834,24.1,2004-11-01T09:13:38.770031Z,3,0,3,0,4,4,0,1,0,1
1772,3.7,38.635,26.073,4.0,2002-05-08T10:23:36.929960Z,0,2,0,2,0,0,0,0,0,0
1773,3.2,35.43,26.89,5.0,2004-06-03T09:56:19.299957Z,0,2,0,2,0,0,1,0,1,0
1774,3.2,37.8741,28.9853,10.0,2005-05-26T11:41:37.589997Z,0,1,0,1,0,0,0,0,0,0
1775,3.3,40.61,33.072,9.2,2000-11-28T05:38:32.549972Z,1,1,1,1,0,0,0,0,0,0
1776,3.2,38.726,30.59,9.0,2004-06-11T03:44:50.800040Z,1,0,1,0,0,0,0,0,0,0
1777,3.1,38.1451,28.7354,8.0,2004-10-12T07:56:08.999979Z,0,2,0,2,0,0,0,0,0,0
1778,3.2,41.7951,25.4453,12.0,2002-11-18T10:53:37.810002Z,1,0,1,0,0,0,0,0,0,0
1779,3.2,40.827,28.185,12.0,2003-04-02T17:35:18.499979Z,0,1,0,1,0,0,0,0,0,0
1780,3.6,36.833,35.533,33.0,2001-07-31T10:09:42.799994Z,0,1,0,1,0,0,0,0,0,0
1781,3.1,38.66,31.283,21.0,2003-06-13T13:05:20.399999Z,1,1,1,1,0,0,1,0,1,0
1782,3.4,35.8828,27.2921,24.0,2003-04-26T09:06:24.699975Z,8,0,8,0,4,4,0,0,0,0
1783,3.5,36.9566,30.322,8.0,2004-10-04T16:52:44.010023Z,0,1,0,1,0,0,0,0,0,0
1784,3.5,38.807,31.892,6.0,2005-01-01T01:03:40.099970Z,0,1,0,1,0,0,0,0,0,0
1785,3.1,39.374,38.352,8.0,2004-06-10T00:23:46.899975Z,0,1,0,1,0,0,0,0,0,0
1786,3.2,35.49,25.75,24.0,2003-06-25T21:06:26.800014Z,0,2,0,2,0,0,1,0,1,0
1787,3.1,40.748,30.609,5.0,2004-06-06T21:39:15.699976Z,0,1,0,1,0,0,0,0,0,0
1788,3.1,35.62,25.97,10.0,2003-04-16T02:30:10.400001Z,0,1,0,1,0,0,0,0,0,0
1789,3.8,40.68,32.979,7.0,2002-04-05T00:38:32.330025Z,0,1,0,1,0,0,0,0,0,0
1790,3.2,37.1786,28.6913,5.9,2004-12-02T20:35:45.440016Z,0,1,0,1,0,0,0,0,0,0
1791,3.6,38.3035,31.0838,1.8,2005-06-23T07:06:20.089959Z,0,2,0,2,0,0,0,0,0,0
1792,3.1,38.165,42.664,10.0,2002-04-18T18:34:28.199997Z,0,1,0,1,0,0,0,0,0,0
1793,3.3,40.704,39.387,5.0,2005-02-02T10:49:32.799995Z,0,1,0,1,0,0,0,0,0,0
1794,3.1,38.446,39.075,5.0,2004-12-02T04:12:52.299992Z,1,1,1,1,0,0,0,0,0,0
1795,3.2,39.038,40.476,8.0,2005-03-04T08:03:02.000012Z,1,0,1,0,0,0,0,0,0,0
1796,5.6,38.541,25.593,32.0,2001-06-10T13:11:04.169961Z,8,100,9,112,1,1,0,0,0,0
1797,3.6,39.4737,25.8712,13.2,2005-01-13T12:33:19.510015Z,0,4,0,4,4,4,0,0,0,0
1798,3.3,35.61,26.21,16.0,2004-12-21T17:16:51.799957Z,1,0,1,0,0,0,0,0,0,0
1799,3.3,40.716,32.975,10.0,2002-10-22T09:25:10.000017Z,2,0,2,0,0,0,0,0,0,0
1800,3.8,40.845,27.611,11.0,2001-03-14T20:34:19.989987Z,1,1,1,1,0,0,0,0,0,0
1801,3.2,39.182,28.735,5.0,2004-04-15T15:42:36.800032Z,0,1,0,1,0,0,0,0,0,0
1802,3.0,37.654,29.306,8.0,2002-10-11T23:26:12.200035Z,0,1,0,1,0,0,1,0,1,0
1803,3.3,37.4772,38.6826,2.0,2005-06-29T21:56:09.399980Z,0,1,0,1,0,0,0,0,0,0
1804,3.2,38.64,39.818,10.0,2001-12-14T04:37:05.399986Z,1,0,1,0,0,0,0,0,0,0
1805,3.5,39.4036,39.7888,14.0,2003-05-02T18:24:58.890009Z,3,1,3,1,4,4,0,0,0,0
1806,3.1,36.751,30.443,12.0,2004-12-22T18:37:01.699969Z,1,0,1,0,0,0,0,0,0,0
1807,3.3,38.531,25.358,18.5,2002-04-30T20:57:59.980031Z,2,0,2,0,0,0,0,0,0,0
1808,3.4,40.635,34.9328,1.8,2005-06-24T23:33:23.850028Z,2,0,2,0,0,0,0,0,0,0
1809,3.4,40.6264,33.0622,8.0,2004-05-24T14:23:52.589990Z,1,0,1,0,0,0,0,0,0,0
1810,3.1,37.1706,27.8521,10.0,2004-12-04T20:30:48.499975Z,0,1,0,1,0,0,0,0,0,0
1811,3.4,40.05,27.4866,2.7,2004-04-14T21:23:59.519993Z,0,1,0,1,0,0,0,0,0,0
1812,3.7,35.7133,26.5233,5.0,2002-10-10T09:25:20.899978Z,0,1,0,1,0,0,0,0,0,0
1813,3.5,36.862,34.597,20.0,2002-04-30T23:41:23.720036Z,0,1,0,1,0,0,0,0,0,0
1814,3.0,38.608,40.717,10.0,2001-01-24T23:18:45.099996Z,0,1,0,1,0,0,1,0,1,0
1815,3.3,38.1592,30.8827,5.0,2004-11-20T12:54:54.999991Z,2,0,2,0,0,0,0,0,0,0
1816,3.2,40.763,30.919,7.5,2000-12-11T03:43:11.320032Z,1,0,1,0,0,0,0,0,0,0
1817,3.1,40.808,31.082,16.0,2005-03-10T04:50:12.300003Z,1,0,1,0,0,0,0,0,0,0
1818,3.3,38.459,39.318,5.0,2004-11-09T07:49:37.600030Z,1,2,1,2,4,4,0,0,0,0
1819,3.9,37.207,28.633,10.0,2002-06-14T01:29:59.310012Z,1,0,1,0,0,0,0,0,0,0
1820,3.4,35.5739,27.2567,19.2,2005-06-19T01:29:12.680019Z,1,0,1,0,0,0,0,0,0,0
1821,3.4,39.185,40.299,10.0,2002-02-09T03:34:18.199981Z,1,0,1,0,0,0,0,0,0,0
1822,3.2,39.3405,28.2191,5.0,2004-12-01T02:14:26.380035Z,1,0,1,0,0,0,0,0,0,0
1823,3.9,39.036,28.017,8.7,2002-06-06T05:10:00.120033Z,1,0,1,0,0,0,0,0,0,0
1824,3.0,37.077,28.602,13.0,2004-03-27T06:54:43.799962Z,0,1,0,1,0,0,1,0,1,0
1825,3.3,38.523,39.021,23.0,2005-02-19T22:52:14.599973Z,0,6,0,6,4,4,1,0,1,0
1826,3.4,37.8482,30.8335,4.0,2004-11-28T22:32:00.599969Z,1,0,1,0,0,0,0,0,0,0
1827,3.1,38.265,31.676,10.0,2001-01-25T08:27:04.479987Z,0,1,0,1,0,0,0,0,0,0
1828,3.3,36.848,35.998,10.7,2002-03-29T22:47:29.059991Z,0,2,0,2,0,0,0,0,0,0
1829,3.6,40.0594,40.9065,10.0,2005-06-01T08:29:20.319967Z,1,1,1,1,0,0,0,0,0,0
1830,3.2,39.164,39.796,5.0,2003-05-19T01:08:27.600030Z,0,3,0,3,4,4,1,0,1,0
1831,4.8,36.008,27.3897,49.5,2004-12-26T08:05:42.180002Z,1,4,13,4,2,1,0,0,0,0
1832,3.7,40.3014,25.6715,7.0,2003-06-10T01:01:50.740032Z,2,0,2,0,0,0,0,0,0,0
1833,3.6,35.2594,27.3089,20.0,2004-04-29T18:27:47.460036Z,1,0,1,0,0,0,0,0,0,0
1834,3.3,37.59,35.959,9.0,2004-03-24T09:22:58.700005Z,1,1,1,1,0,0,0,0,0,0
1835,3.1,40.67,30.922,7.0,2001-12-08T19:12:36.300008Z,0,1,0,1,0,0,0,0,0,0
1836,3.5,38.49,25.41,10.0,2001-11-05T16:23:42.999993Z,4,0,4,0,4,4,0,1,0,1
1837,3.1,36.8536,27.5136,1.0,2005-02-01T11:11:47.840008Z,1,0,1,0,0,0,0,0,0,0
1838,3.9,38.4982,31.3162,5.0,2004-07-03T20:29:06.629968Z,0,3,0,3,1,1,0,0,0,0
1839,3.1,40.741,30.326,5.0,2004-08-13T05:22:55.400017Z,1,0,1,0,0,0,0,0,0,0
1840,4.1,39.339,27.809,1.1,2002-07-09T22:39:15.120003Z,4,3,4,3,0,0,0,0,0,0
1841,5.0,37.137,37.307,9.0,2002-08-23T04:10:34.420022Z,0,3,0,3,1,1,0,0,0,0
1842,4.0,35.4494,26.6138,26.0,2003-10-05T00:19:50.820014Z,2,3,2,3,2,2,0,0,0,0
1843,3.1,36.557,28.813,33.0,2001-03-26T04:11:39.969978Z,0,1,0,1,0,0,0,0,0,0
1844,3.2,39.034,33.162,10.0,2002-07-18T13:37:23.599978Z,1,0,1,0,0,0,0,0,0,0
1845,4.0,37.535,30.0133,8.8,2005-04-10T20:03:58.730000Z,0,2,0,2,0,0,0,0,0,0
1846,3.4,40.632,33.017,7.8,2001-07-10T08:45:53.090009Z,2,1,2,1,4,4,0,1,0,1
1847,4.1,39.2035,32.5811,10.0,2004-02-08T09:27:56.189983Z,2,3,2,3,2,2,0,0,0,0
1848,3.1,40.634,29.076,11.0,2005-01-30T05:08:27.399957Z,0,1,0,1,0,0,0,0,0,0
1849,3.2,39.247,28.687,8.0,2004-07-12T14:38:56.800032Z,1,0,1,0,0,0,0,0,0,0
1850,4.0,36.9853,28.7064,22.6,2005-01-31T05:50:27.849955Z,2,0,2,0,0,0,0,0,0,0
1851,3.2,37.504,29.801,10.0,2003-10-01T04:25:32.299963Z,1,0,1,0,0,0,0,0,0,0
1852,3.3,38.763,26.779,12.0,2000-12-28T09:05:51.060045Z,1,0,1,0,0,0,0,0,0,0
1853,3.2,36.8612,36.008,16.3,2004-07-12T19:48:56.170019Z,1,0,1,0,0,0,0,0,0,0
1854,3.3,38.809,38.876,35.0,2005-05-07T00:10:41.899988Z,1,0,1,0,0,0,0,0,0,0
1855,3.0,37.299,27.945,2.0,2004-07-07T17:12:11.500039Z,2,0,2,0,0,0,0,2,0,2
1856,3.1,39.664,26.033,10.0,2000-12-21T10:17:39.050016Z,0,1,0,1,0,0,0,0,0,0
1857,3.2,40.019,25.38,19.5,2002-08-26T05:07:49.809998Z,0,3,0,3,4,4,0,0,0,0
1858,3.3,40.3807,25.7892,19.6,2005-01-27T15:30:04.690020Z,4,0,4,0,4,4,0,0,0,0
1859,3.5,35.821,29.951,19.4,2005-05-01T02:40:02.499978Z,1,0,1,0,0,0,0,0,0,0
1860,3.1,38.32,37.174,5.0,2002-08-03T13:21:03.100035Z,1,0,1,0,0,0,0,0,0,0
1861,3.3,40.566,33.014,6.0,2004-07-28T22:55:03.800031Z,0,1,0,1,0,0,0,0,0,0
1862,3.4,39.752,42.87,33.0,2005-01-29T07:11:57.899965Z,2,0,2,0,0,0,0,0,0,0
1863,3.2,39.547,28.915,4.0,2002-12-20T15:07:39.200014Z,0,1,0,1,0,0,0,0,0,0
1864,5.8,35.8479,29.6646,42.4,2005-01-23T22:36:07.389991Z,1,27,1,27,1,1,0,0,0,0
1865,3.4,40.758,30.479,0.9,2000-09-19T03:58:49.680020Z,0,1,0,1,0,0,0,0,0,0
1866,3.1,39.434,32.853,10.0,2002-12-15T19:13:39.600017Z,2,0,2,0,0,0,0,1,0,1
1867,3.1,37.902,32.05,5.0,2002-12-14T08:24:15.700003Z,0,1,0,1,0,0,0,0,0,0
1868,3.0,39.536,28.827,14.0,2003-12-24T13:04:02.699958Z,1,0,1,0,0,0,0,1,0,1
1869,3.7,40.668,35.306,5.0,2001-04-11T13:54:39.380026Z,2,0,2,0,0,0,0,0,0,0
1870,3.3,37.708,36.369,5.0,2003-12-22T05:19:48.100027Z,2,0,2,0,0,0,0,0,0,0
1871,3.2,38.542,31.389,5.0,2004-07-30T20:34:42.399984Z,1,0,1,0,0,0,0,0,0,0
1872,3.2,38.17,29.615,5.2,2001-01-03T04:28:14.200001Z,0,1,0,1,0,0,0,0,0,0
1873,3.3,39.694,38.497,19.0,2005-04-02T23:39:06.200011Z,1,0,1,0,0,0,0,0,0,0
1874,3.1,39.389,39.61,5.0,2003-12-25T20:47:12.700008Z,0,1,0,1,0,0,0,0,0,0
1875,3.5,40.866,30.979,4.6,2002-08-26T22:44:03.589983Z,1,0,1,0,0,0,0,0,0,0
1876,3.1,37.877,30.618,11.0,2004-01-10T20:18:08.200025Z,1,0,1,0,0,0,0,0,0,0
