,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
133,1.4949570401026957,-999.0,1,1,134,25.21,0.7999999999999998,-999.0,-6.0699,142.7536,7.5,79,79,0,0,2018-02-25T17:44:44.140051Z,1.7023259382130842,-999.0
134,-999.0,-999.0,2,2,135,55.0,1.5,2.2,-5.4624,151.8751,7.5,6,6,2,2,2015-05-05T01:44:06.380020Z,0.10891998539570527,0.06167248080340933
135,1.0172663540076183,-999.0,1,1,136,33.0,1.0999999999999996,0.7000000000000002,1.795,126.51899999999999,7.5,39,39,8,8,1986-08-14T19:39:13.670030Z,0.7958772932575481,0.1976908111611356
136,-999.0,-999.0,1,1,137,24.0,0.9000000000000004,1.9000000000000004,13.988,-91.895,7.4,11,11,2,2,2012-11-07T16:35:46.930043Z,0.2087897024439833,0.23042874827699436
137,-999.0,-999.0,0,0,138,31.1,-999.0,-999.0,-13.093,166.497,7.4,0,0,0,0,2009-10-07T23:13:48.159955Z,-999.0,-999.0
138,-999.0,-999.0,1,1,139,33.0,1.7000000000000002,2.2,-28.993000000000002,-176.238,7.4,8,8,6,6,2011-10-21T17:57:16.099984Z,0.13791947981954814,0.15324026495746831
139,-999.0,-999.0,2,2,140,10.0,0.8000000000000007,0.20000000000000018,33.184,137.071,7.4,7,7,3,3,2004-09-05T14:57:18.609988Z,1.653823556452425,21.749947726299194
140,-999.0,-999.0,1,1,141,26.0,1.1000000000000005,1.3000000000000007,2.7680000000000002,95.964,7.4,13,13,2,2,2008-02-20T08:08:30.520036Z,0.29622605865057616,0.06244978764244028
141,-999.0,-999.0,1,1,142,30.0,1.8000000000000007,-999.0,1.271,122.09100000000001,7.4,4,4,0,0,2008-11-16T17:02:32.699970Z,0.08236290578180151,-999.0
142,-999.0,-999.0,0,0,143,23.0,-999.0,-999.0,-0.691,133.305,7.4,0,0,0,0,2009-01-03T22:33:40.290014Z,-999.0,-999.0
143,-999.0,-999.0,1,1,144,30.0,1.1000000000000005,-999.0,2.824,96.085,7.4,6,6,0,0,2002-11-02T01:26:10.700017Z,0.21349770372300161,-999.0
144,-999.0,-999.0,1,1,145,54.9,1.3000000000000007,1.2000000000000002,-6.087999999999999,147.689,7.4,25,25,3,3,1987-02-08T18:33:58.390020Z,0.5909591248390594,19.594710056217195
145,-999.0,-999.0,1,1,146,36.0,1.7000000000000002,0.5,-4.68,102.56200000000001,7.4,12,12,13,13,2001-02-13T19:28:30.260032Z,0.22403683124341692,0.4021323324773662
