,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0,rate_a,rate_f
101,-999.0,-999.0,1,-1,2336,60.6,-999.0,-999.0,16.059,-96.931,7.5,0,12,3,0,0,0,0,0,1999-09-30T16:31:15.690034Z,-999.0,-999.0
102,-999.0,-999.0,1,1,2342,4.2,2.3000000000000007,1.3000000000000007,63.5141,-147.4529,7.9,19,30,0,0,1,2,1,1,2002-11-03T22:12:41.517964Z,0.694078313539142,inf
103,-999.0,-999.0,1,1,2343,13.0,1.2999999999999998,2.0999999999999996,-3.302,142.945,7.6,20,51,11,3,1,7,2,0,2002-09-08T18:44:23.710014Z,0.5998089358626912,inf
104,-999.0,-999.0,1,1,2348,10.0,1.8999999999999995,-999.0,-2.5980000000000003,68.382,7.6,6,14,2,2,0,0,0,0,2003-07-15T20:27:50.529969Z,0.48834900449000174,-999.0
105,1.0446946300078228,-999.0,5,1,2351,33.0,1.5,2.2,-12.584000000000001,166.676,7.7,35,238,69,7,1,4,2,0,1997-04-21T12:02:26.430035Z,1.0590592961895604,inf
106,-999.0,-999.0,1,1,2354,21.1,0.5999999999999996,-999.0,-37.759,178.752,7.1,17,20,18,16,0,0,0,0,1995-02-05T22:51:05.140000Z,0.7965642353699781,-999.0
107,0.880068113107912,-999.0,4,4,2358,20.7,0.10000000000000053,0.2999999999999998,12.059000000000001,125.58,7.2,46,75,52,31,5,10,7,4,1995-04-21T00:34:46.089982Z,0.8889495677776859,31.42590693247696
108,0.8853386132463,-999.0,1,1,2361,33.0,1.5899999999999999,-999.0,-0.8909999999999999,136.952,8.09,37,228,25,4,0,0,0,0,1996-02-17T05:59:30.550049Z,0.6348736438130571,-999.0
109,-999.0,-999.0,1,1,2364,10.0,2.2,-999.0,35.946,90.541,7.8,12,37,2,0,0,0,0,0,2001-11-14T09:26:10.010002Z,0.5048567506751525,-999.0
110,1.115080426508352,-999.0,1,1,2365,33.0,0.6000000000000005,1.4000000000000004,51.56399999999999,-177.632,7.9,38,142,20,3,4,13,4,1,1996-06-10T04:03:35.479989Z,0.8478917196379595,0.08203910863219036
