,MAG,Time,Lat,Lon,Depth,clID,eType
0,6.6,2016-10-30T06:40:17.320020Z,42.8303,13.1092,10.0,283,2.0
1,6.3,2009-04-06T01:32:40.399955Z,42.342,13.38,8.3,310,1.0
2,6.2,2016-08-24T01:36:31.999996Z,42.6983,13.2335,8.1,283,-1.0
3,6.1,2012-05-20T02:03:50.170008Z,44.8955,11.2635,9.5,318,1.0
4,6.1,2016-10-26T19:18:07.419978Z,42.9048,13.0902,9.6,283,-1.0
5,6.0,1997-09-26T09:40:26.599984Z,43.0147,12.8538,9.9,319,1.0
6,5.9,2012-05-29T07:00:02.879995Z,44.8417,11.0657,8.1,318,1.0
7,5.8,1990-05-05T07:21:29.609970Z,40.6495,15.8818,0.0,199,1.0
8,5.7,2002-11-01T15:09:01.919983Z,41.7415,14.8432,21.4,260,1.0
9,5.7,2002-10-31T10:32:58.999975Z,41.7167,14.8932,25.2,260,-1.0
10,5.7,2017-01-18T10:14:09.899983Z,42.531,13.2838,9.6,283,1.0
11,5.7,1997-09-26T00:33:12.880027Z,43.0228,12.891,3.5,319,-1.0
12,5.6,2017-01-18T10:25:23.730034Z,42.5033,13.277,9.4,283,1.0
13,5.6,1990-12-13T00:24:28.000024Z,37.3132,15.3125,13.6,217,1.0
14,5.6,1998-04-12T10:55:32.859982Z,46.2827,13.5707,14.6,236,1.0
15,5.6,1997-10-14T15:23:10.639973Z,42.8982,12.8987,7.3,319,1.0
16,5.5,1998-09-09T11:28:00.340004Z,40.06,15.949,29.2,259,1.0
17,5.5,2016-08-24T02:33:28.890002Z,42.7922,13.1507,8.0,283,-1.0
18,5.5,2012-05-29T10:55:56.549996Z,44.8652,10.9795,4.4,318,1.0
19,5.5,2016-10-26T17:10:36.979992Z,42.8747,13.1243,8.1,283,-1.0
20,5.5,2009-04-07T17:47:37.339987Z,42.303,13.486,17.1,310,1.0
21,5.5,1997-10-06T23:24:53.289962Z,43.0275,12.8467,3.9,319,1.0
22,5.4,1996-10-15T09:55:59.000016Z,44.7988,10.6787,1.3,290,1.0
23,5.4,2009-04-09T00:52:58.999956Z,42.489,13.351,11.0,310,1.0
24,5.4,2008-12-23T15:24:21.769973Z,44.544,10.345,22.9,234,1.0
25,5.3,2012-10-25T23:05:24.729966Z,39.8747,16.0158,9.7,293,1.0
26,5.3,2013-06-21T10:33:56.979996Z,44.1308,10.1357,7.0,279,1.0
27,5.3,2018-08-16T18:19:04.599987Z,41.8742,14.8648,19.6,202,1.0
28,5.3,2017-01-18T09:25:40.390005Z,42.545,13.2768,10.0,283,1.0
29,5.3,1998-03-26T16:26:17.030026Z,43.1458,12.809,44.8,319,1.0
30,5.2,1997-10-03T08:55:22.070035Z,43.0427,12.8245,12.1,319,1.0
31,5.2,2017-01-18T13:33:36.740013Z,42.4733,13.2747,9.5,283,1.0
32,5.2,2003-09-14T21:42:53.199964Z,44.255,11.38,8.3,248,1.0
33,5.2,2012-05-20T13:18:01.770019Z,44.8135,11.4407,3.4,318,1.0
34,5.2,1995-09-30T10:14:33.859992Z,41.7903,15.9712,27.6,6,1.0
35,5.2,2009-04-09T19:38:16.960008Z,42.504,13.35,9.3,310,1.0
36,5.2,2012-05-29T11:00:01.680018Z,44.8558,10.941,8.7,318,1.0
37,5.2,1997-10-12T11:08:36.570024Z,42.9062,12.9203,0.1,319,1.0
38,5.2,2012-05-20T02:07:28.950012Z,44.8737,11.2703,6.1,318,1.0
39,5.1,2009-04-06T02:37:04.250039Z,42.36,13.328,8.7,310,1.0
40,5.1,1998-04-03T07:26:36.970021Z,43.1853,12.7568,1.9,319,1.0
41,5.1,2013-12-29T17:08:43.229986Z,41.3952,14.4342,20.4,264,1.0
42,5.1,1991-05-26T12:25:59.000043Z,40.689,15.8217,0.1,203,1.0
43,5.1,2004-07-12T13:04:06.299988Z,46.357,13.637,5.0,74,1.0
44,5.1,2009-04-07T09:26:28.610011Z,42.336,13.387,9.6,310,1.0
45,5.1,2009-04-06T23:15:36.760000Z,42.463,13.385,9.7,310,1.0
46,5.1,2013-07-21T01:32:24.239964Z,43.5088,13.7225,7.9,268,1.0
47,5.0,2001-09-23T21:16:56.969992Z,39.7675,18.0018,23.5,0,0.0
48,5.0,2016-11-01T07:56:40.340022Z,42.9902,13.1345,8.3,283,1.0
49,5.0,2013-01-25T14:48:18.270000Z,44.1643,10.4458,19.8,43,1.0
50,5.0,2012-05-20T03:02:47.090001Z,44.8597,11.152,9.1,318,1.0
51,5.0,1998-03-21T16:45:09.210005Z,42.9485,12.9143,1.1,319,1.0
52,5.0,2004-11-24T22:59:38.599989Z,45.685,10.521,5.4,0,0.0
53,5.0,2012-01-25T08:06:37.089964Z,44.871,10.51,29.0,312,1.0
54,5.0,2009-04-13T21:14:24.470014Z,42.498,13.377,9.0,310,1.0
55,5.0,2018-12-26T02:19:14.000020Z,37.644,15.116,-0.2,39,1.0
56,4.9,2012-05-20T02:06:12.050037Z,44.8787,11.1202,5.0,318,1.0
57,4.9,1999-08-30T20:52:44.740039Z,37.532,14.6383,28.6,0,0.0
58,4.9,1993-06-26T17:47:52.879975Z,38.0337,14.1642,5.1,207,1.0
59,4.9,1997-11-09T19:07:33.269978Z,42.8462,12.9882,1.5,319,1.0
60,4.9,2013-02-16T21:16:09.289975Z,41.7143,13.5697,17.1,0,0.0
61,4.9,2016-08-26T04:28:25.909965Z,42.6048,13.2915,8.7,283,-1.0
62,4.9,2012-05-20T02:06:26.470025Z,44.9052,11.165,4.3,318,1.0
63,4.9,2000-06-18T08:14:23.950035Z,44.693,10.6333,12.2,0,0.0
64,4.9,2000-08-21T17:14:28.390043Z,44.7693,8.4328,24.1,0,0.0
65,4.9,1995-02-01T20:24:06.960039Z,43.6638,11.1822,10.0,0,0.0
66,4.9,2012-05-29T11:00:22.989971Z,44.866,10.9763,7.2,318,1.0
67,4.9,1996-04-03T13:04:34.980038Z,40.6612,15.454,14.0,86,1.0
68,4.8,1996-04-13T13:00:21.929992Z,46.3163,12.5927,2.3,4,1.0
69,4.8,2003-04-11T09:26:57.799996Z,44.758,8.868,8.2,0,0.0
70,4.8,2016-10-26T19:43:43.820024Z,42.8947,13.0683,9.7,283,-1.0
71,4.8,2002-10-29T10:02:23.980014Z,37.6068,15.143,6.0,0,0.0
72,4.8,2005-08-22T12:02:07.399993Z,41.365,12.446,17.4,0,0.0
73,4.8,2000-05-10T16:52:11.599999Z,44.2437,11.9325,23.1,242,1.0
74,4.8,1990-05-05T07:38:11.020008Z,40.6588,15.8803,0.0,199,1.0
75,4.8,1997-05-12T13:50:14.630034Z,42.7632,12.526,1.4,291,1.0
76,4.8,2002-10-27T02:50:27.249999Z,37.7655,15.106,0.0,262,1.0
77,4.8,1995-10-10T06:54:21.720007Z,44.1097,9.9978,4.8,0,0.0
78,4.8,2017-01-18T10:15:33.399963Z,42.5277,13.2852,8.8,283,1.0
79,4.8,2002-04-17T06:42:54.660034Z,39.6837,16.8798,4.0,0,0.0
80,4.8,2016-10-30T08:35:58.560031Z,42.8367,13.0788,10.3,283,1.0
81,4.8,2012-06-03T19:20:43.390034Z,44.886,10.9502,8.7,318,1.0
82,4.8,1996-07-10T10:25:16.639970Z,43.3828,12.338,10.0,0,0.0
83,4.8,2016-11-03T00:35:01.289990Z,43.0277,13.0493,8.1,283,1.0
84,4.8,2008-12-23T21:58:26.570007Z,44.527,10.355,23.7,234,1.0
85,4.8,1998-04-05T15:52:21.009970Z,43.1897,12.7673,4.4,319,1.0
86,4.8,1999-12-29T20:42:35.319979Z,46.6108,10.2213,4.7,0,0.0
87,4.8,2001-07-17T15:06:15.270022Z,46.6975,11.0745,0.0,0,0.0
88,4.8,2009-04-06T01:36:29.190013Z,42.352,13.346,9.7,310,1.0
89,4.7,2017-01-18T10:16:39.599986Z,42.5375,13.2677,8.2,283,1.0
90,4.7,2012-05-29T08:25:51.480021Z,44.8647,10.9475,7.9,318,1.0
91,4.7,1991-10-05T05:15:05.579974Z,46.6807,12.0188,10.0,0,0.0
92,4.7,2012-08-28T23:12:15.470033Z,38.2052,15.7282,48.9,0,0.0
93,4.7,1999-02-14T11:45:53.990034Z,38.226,15.0215,20.7,120,1.0
94,4.7,2008-03-01T07:43:13.080027Z,44.063,11.253,3.8,226,1.0
95,4.7,2009-06-22T20:58:40.269996Z,42.445,13.354,13.8,310,1.0
96,4.7,2018-08-14T21:48:30.979986Z,41.8877,14.8407,19.2,202,-1.0
97,4.7,2012-05-29T08:27:22.649995Z,44.8832,11.0415,6.0,318,1.0
98,4.7,1997-10-04T16:13:32.919999Z,42.9162,12.9057,6.2,319,1.0
99,4.7,2013-06-30T14:40:08.479979Z,44.1595,10.1867,6.1,279,1.0
100,4.7,1993-07-17T10:34:58.999988Z,44.1993,8.2453,12.4,214,1.0
101,4.7,2002-10-27T01:58:13.579971Z,37.7153,14.966,6.4,0,0.0
102,4.7,2016-08-24T11:50:30.559979Z,42.8197,13.1602,9.8,283,-1.0
103,4.7,2009-04-05T20:20:53.349994Z,44.23,11.913,24.5,0,0.0
104,4.7,2003-01-26T19:57:03.199997Z,43.883,11.96,6.5,256,1.0
105,4.7,2011-06-23T22:02:46.710036Z,38.064,14.784,7.3,296,1.0
106,4.7,1993-06-05T19:16:17.020044Z,43.1213,12.7245,7.7,49,1.0
107,4.7,2011-07-17T18:30:27.309974Z,45.01,11.367,2.4,0,0.0
108,4.7,2016-10-30T12:07:00.210032Z,42.8418,13.0757,9.7,283,1.0
109,4.7,1991-12-15T20:00:51.330041Z,37.7227,14.9635,14.9,0,0.0
110,4.7,1996-04-27T00:38:26.810018Z,39.4933,16.4543,13.8,0,0.0
111,4.7,2001-11-25T19:34:19.950038Z,37.8418,13.97,9.5,0,0.0
112,4.7,1990-05-05T07:21:17.030044Z,40.6495,15.8818,0.0,199,-1.0
113,4.7,2018-04-10T03:11:30.759963Z,43.0687,13.0365,8.1,283,1.0
114,4.7,2006-06-22T19:34:58.339973Z,39.709,16.623,10.0,0,0.0
115,4.7,2012-05-20T17:38:14.379964Z,44.8798,11.2532,3.7,318,1.0
116,4.7,2019-12-09T03:37:03.939979Z,44.0047,11.3192,7.3,182,1.0
117,4.7,2000-05-08T12:29:56.200014Z,44.2792,11.9173,25.5,242,-1.0
118,4.7,1992-04-06T13:08:32.829995Z,37.8517,14.5173,11.7,0,0.0
119,4.7,1994-07-23T20:56:48.930024Z,41.3775,14.0428,10.0,0,0.0
120,4.7,1999-07-07T17:16:12.590001Z,44.2928,10.8522,11.5,254,1.0
121,4.7,2000-06-22T13:57:52.439963Z,43.11,12.8867,9.0,0,0.0
122,4.7,2016-10-26T21:42:01.939972Z,42.864,13.1223,9.9,283,-1.0
123,4.7,2018-10-06T00:34:19.789994Z,37.6088,14.9395,4.5,218,1.0
124,4.7,2002-02-14T03:18:02.480027Z,46.3928,13.1178,11.3,166,1.0
125,4.6,2002-11-12T09:27:48.570018Z,41.689,14.7865,28.9,260,1.0
126,4.6,2006-05-29T02:20:06.260006Z,41.801,15.903,31.2,0,0.0
127,4.6,2016-10-26T19:18:05.909959Z,42.902,13.1277,9.2,283,-1.0
128,4.6,1998-09-22T23:23:38.870018Z,41.7928,15.8087,32.2,0,0.0
129,4.6,2005-11-21T10:57:40.230001Z,37.597,14.105,63.2,0,0.0
130,4.6,2013-08-15T23:04:58.469980Z,38.1627,14.9137,25.6,1,1.0
131,4.6,2016-08-24T04:06:50.980035Z,42.771,13.1238,6.2,283,-1.0
132,4.6,2017-11-19T12:37:44.700038Z,44.6603,10.0337,22.4,209,1.0
133,4.6,2019-11-07T17:35:21.180019Z,41.7762,13.6043,16.2,14,1.0
134,4.6,1997-07-30T16:06:37.400024Z,37.2023,14.7718,30.3,0,0.0
135,4.6,2016-08-25T03:17:16.700040Z,42.7452,13.1927,9.0,283,-1.0
136,4.6,2016-08-25T12:36:05.210002Z,42.6003,13.2823,7.5,283,-1.0
137,4.6,2009-09-20T03:50:17.319985Z,43.399,13.418,37.8,0,0.0
138,4.6,1997-09-26T09:33:48.590003Z,43.0165,12.815,10.6,319,-1.0
139,4.6,1996-02-27T11:13:45.060012Z,46.3132,12.6065,8.7,4,-1.0
140,4.6,2016-10-26T17:10:36.150043Z,42.8788,13.1272,9.3,283,-1.0
141,4.6,2011-07-25T12:31:20.459967Z,45.016,7.365,11.0,0,0.0
142,4.6,2016-10-30T07:34:47.900007Z,42.9273,13.1328,9.5,283,1.0
143,4.6,2000-05-07T00:44:50.170009Z,44.2025,11.8847,6.4,242,-1.0
144,4.6,2020-12-22T20:27:24.290039Z,36.9315,14.4118,29.5,0,0.0
145,4.6,2002-11-04T00:35:46.879987Z,41.7505,14.8372,22.2,260,1.0
146,4.6,1990-02-11T07:00:37.570030Z,44.9653,7.3927,28.8,0,0.0
147,4.6,2018-08-16T20:22:34.509967Z,41.8728,14.8747,21.6,202,1.0
148,4.6,2013-06-23T15:01:33.860032Z,44.1683,10.2008,9.2,279,1.0
149,4.6,2001-11-26T00:56:55.460000Z,43.6,12.1087,5.5,239,1.0
150,4.6,1997-10-02T21:38:42.649985Z,43.611,12.15,15.1,315,1.0
151,4.5,2016-10-27T08:21:45.609981Z,42.8747,13.099,9.4,283,-1.0
152,4.5,2006-12-10T11:03:41.570004Z,42.008,16.281,33.2,0,0.0
153,4.5,1997-03-19T23:10:50.020004Z,41.392,14.6308,7.1,282,1.0
154,4.5,2016-09-03T10:18:51.210004Z,42.8607,13.2173,8.3,283,-1.0
155,4.5,2002-10-27T06:06:57.590030Z,37.7242,15.1315,21.6,261,1.0
156,4.5,2017-08-23T07:30:12.240026Z,46.3205,9.5902,1.0,0,0.0
157,4.5,1995-12-31T21:29:47.600020Z,44.4223,10.5667,10.3,175,1.0
158,4.5,2003-12-30T05:31:38.299986Z,41.64,14.849,5.0,251,1.0
159,4.5,1997-12-24T09:40:08.520008Z,37.6922,15.0687,0.1,0,0.0
160,4.5,2012-05-20T17:37:14.139987Z,44.8653,11.305,5.4,318,1.0
161,4.5,1996-03-31T06:08:02.310027Z,45.7723,7.4737,0.4,0,0.0
162,4.5,2009-11-08T06:51:16.409978Z,37.847,14.557,7.6,130,1.0
163,4.5,2019-01-14T23:03:57.019971Z,44.3467,12.2857,20.6,0,0.0
164,4.5,2016-08-24T17:46:09.499958Z,42.6587,13.2147,10.3,283,-1.0
165,4.5,1994-03-26T00:41:18.479988Z,38.9138,16.775,25.8,0,0.0
166,4.5,2016-10-26T21:24:51.709994Z,42.8713,13.0742,9.7,283,-1.0
167,4.5,2000-04-01T18:08:03.679986Z,42.8313,11.6918,1.6,0,0.0
168,4.5,2014-12-28T21:43:38.099972Z,39.289,16.3575,14.0,0,0.0
169,4.5,2012-05-28T01:06:26.830025Z,39.8692,16.1022,8.3,317,1.0
170,4.5,1997-10-07T05:09:56.870011Z,43.0362,12.859,1.7,319,1.0
171,4.5,2006-04-16T21:15:02.780036Z,43.957,11.798,27.0,0,0.0
172,4.5,2015-01-23T06:51:20.339971Z,44.1275,11.1207,9.6,286,1.0
173,4.5,2002-10-27T07:32:08.509975Z,37.8093,15.09,0.0,0,0.0
174,4.5,1991-10-31T09:31:18.630023Z,44.9393,9.9978,9.9,81,1.0
175,4.5,2012-10-03T14:41:29.359967Z,44.7828,9.6703,23.8,56,1.0
176,4.5,2002-11-02T10:57:58.999966Z,44.59,12.14,22.8,0,0.0
177,4.5,2009-04-07T21:34:29.769975Z,42.364,13.365,9.6,310,1.0
178,4.5,2017-01-18T15:16:10.420003Z,42.5998,13.2878,9.0,283,1.0
179,4.5,1997-10-12T11:12:29.899959Z,42.9203,12.9217,0.5,319,1.0
180,4.5,2018-12-24T16:50:10.000035Z,37.716,15.039,2.2,219,1.0
181,4.5,2000-06-22T12:16:35.580025Z,43.3453,12.4338,39.6,0,0.0
182,4.5,1991-08-20T23:54:02.089992Z,37.8958,15.0077,21.0,19,1.0
183,4.5,1997-09-26T13:30:52.209966Z,43.0352,12.9048,13.9,319,1.0
184,4.5,2003-01-26T20:15:03.100034Z,43.875,11.959,7.0,256,1.0
185,4.5,2009-04-06T03:56:45.699994Z,42.335,13.386,9.3,310,1.0
186,4.5,2016-11-29T16:14:02.689984Z,42.5293,13.2803,11.1,283,1.0
187,4.5,1997-09-03T22:07:29.700022Z,43.026,12.8768,5.7,319,-1.0
188,4.5,1997-09-03T23:15:42.170029Z,38.3778,16.2315,27.6,115,1.0
189,4.5,2000-08-01T07:05:08.110033Z,38.6542,15.8872,6.1,0,0.0
190,4.5,2002-11-01T17:21:31.310008Z,41.737,14.841,26.5,260,1.0
191,4.5,2007-08-18T14:04:07.979980Z,38.275,15.173,10.9,103,1.0
192,4.5,2016-10-30T06:44:30.679992Z,42.8623,13.0793,6.7,283,1.0
193,4.5,2016-08-24T01:56:00.580039Z,42.6008,13.2763,7.7,283,-1.0
194,4.5,1995-08-08T07:53:44.720013Z,39.6997,16.5172,14.2,0,0.0
195,4.4,1996-10-20T19:06:55.570032Z,42.559,13.2637,9.1,122,1.0
196,4.4,2007-08-01T00:07:54.919975Z,39.003,17.176,10.0,0,0.0
197,4.4,2009-07-12T08:38:51.369967Z,42.328,13.379,10.1,310,1.0
198,4.4,1996-11-10T23:23:10.769969Z,41.6758,15.1985,7.7,0,0.0
199,4.4,1997-10-13T13:09:21.060029Z,42.8618,12.9395,0.7,319,1.0
200,4.4,2016-09-03T01:34:12.150020Z,42.7698,13.1323,8.9,283,-1.0
201,4.4,2000-01-12T10:31:25.210008Z,39.1712,17.2135,0.0,0,0.0
202,4.4,1998-08-15T05:18:08.890013Z,42.3622,13.0562,2.9,221,1.0
203,4.4,1998-01-10T08:45:19.139992Z,37.7208,14.9845,0.0,233,1.0
204,4.4,2016-08-28T15:55:35.390006Z,42.8232,13.2323,8.7,283,-1.0
205,4.4,2009-03-30T13:38:38.959959Z,42.321,13.376,9.8,310,-1.0
206,4.4,2014-09-07T10:45:01.120037Z,44.1188,10.6717,17.5,0,0.0
207,4.4,1998-02-07T00:59:44.540042Z,43.0048,12.8227,0.0,319,1.0
208,4.4,2016-02-08T15:35:43.390034Z,36.9745,14.8678,7.4,3,1.0
209,4.4,2000-06-18T07:42:07.679980Z,44.7858,10.7463,25.7,34,1.0
210,4.4,2009-04-09T03:14:52.259966Z,42.335,13.444,17.1,310,1.0
211,4.4,1990-01-24T04:45:04.019961Z,39.129,16.9605,14.7,0,0.0
212,4.4,2009-04-06T16:38:09.729973Z,42.363,13.339,10.0,310,1.0
213,4.4,1998-04-07T21:36:55.299974Z,41.1043,15.8055,0.8,0,0.0
214,4.4,2017-01-18T11:07:37.170024Z,42.6197,13.2557,10.7,283,1.0
215,4.4,2016-01-16T18:55:11.870026Z,41.5272,14.5987,10.2,289,1.0
216,4.4,2000-09-02T05:17:02.409968Z,43.1743,12.9227,46.2,0,0.0
217,4.4,2017-01-18T19:32:31.889993Z,42.5808,13.2327,10.9,283,1.0
218,4.4,2009-04-06T01:41:37.770033Z,42.364,13.456,8.7,310,1.0
219,4.4,1997-10-04T18:47:47.779989Z,42.9237,12.9037,6.1,319,1.0
220,4.4,1991-06-11T08:05:53.220015Z,46.2657,12.881,4.5,0,0.0
221,4.4,2015-02-28T03:16:18.170001Z,41.9498,13.534,10.6,0,0.0
222,4.4,1996-10-15T12:18:24.219991Z,44.8003,10.6773,0.6,290,1.0
223,4.4,1997-10-04T15:07:20.939984Z,42.9167,12.9175,5.1,319,1.0
224,4.4,2001-02-25T18:34:43.480009Z,43.579,7.4872,26.4,0,0.0
225,4.4,2018-04-25T09:48:41.279991Z,41.8785,14.8598,28.7,0,0.0
226,4.4,1997-10-04T06:49:58.999988Z,42.925,12.9032,2.9,319,1.0
227,4.4,2008-11-28T23:39:22.220031Z,37.617,13.823,35.3,0,0.0
228,4.4,2008-04-08T17:20:01.060025Z,39.158,16.525,9.8,225,1.0
229,4.4,2007-07-30T19:05:43.080001Z,44.898,10.003,20.5,0,0.0
230,4.4,1995-10-29T13:00:27.690019Z,45.7173,9.849,32.5,0,0.0
231,4.4,2009-09-14T20:04:31.030036Z,44.025,11.275,7.0,0,0.0
232,4.4,2012-05-20T02:11:45.549978Z,44.8603,11.3412,10.9,318,1.0
233,4.4,2017-02-03T04:10:05.319988Z,42.992,13.0173,7.1,283,1.0
234,4.4,2002-10-27T01:28:20.680000Z,37.7843,15.197,0.0,258,1.0
235,4.4,1997-10-15T22:53:10.540003Z,42.924,12.9182,1.0,319,1.0
236,4.4,2007-05-25T09:39:46.279955Z,39.658,16.834,10.0,0,0.0
237,4.4,1999-01-25T22:45:58.080008Z,43.9805,11.9625,27.9,0,0.0
238,4.4,2004-09-03T00:04:12.800007Z,40.701,15.684,5.0,25,1.0
239,4.4,1995-04-21T08:02:56.150044Z,43.781,7.5812,16.0,0,0.0
240,4.4,2016-10-27T17:22:22.930036Z,42.8398,13.0983,9.1,283,-1.0
241,4.4,2010-10-15T05:21:19.820018Z,38.873,16.633,37.2,0,0.0
242,4.4,2002-10-29T11:02:37.559961Z,37.8023,15.1622,0.0,258,1.0
243,4.4,2020-02-24T16:02:58.439966Z,39.3608,16.241,9.1,0,0.0
244,4.4,2016-10-30T06:41:16.979997Z,42.7743,13.1342,9.4,283,1.0
245,4.4,2003-06-30T07:03:41.200014Z,43.65,10.189,6.6,0,0.0
246,4.4,2003-06-01T15:45:18.199992Z,41.663,14.825,12.4,260,1.0
247,4.4,2002-11-01T15:19:53.790014Z,41.7173,14.8373,13.6,260,1.0
248,4.4,1997-11-08T15:31:53.709978Z,42.8633,12.9742,0.3,319,1.0
249,4.4,1995-08-24T17:27:33.169964Z,44.1165,10.6697,10.0,0,0.0
250,4.4,2013-08-22T06:44:51.579979Z,43.5392,13.7238,8.9,268,1.0
251,4.4,2016-10-30T11:21:08.659990Z,43.0623,13.0662,7.7,283,1.0
252,4.4,2014-01-20T07:12:40.010026Z,41.367,14.4518,17.2,264,1.0
253,4.4,1997-09-27T08:08:07.920038Z,43.0965,12.8188,4.0,319,1.0
254,4.4,1997-10-02T19:38:02.289981Z,43.6277,12.172,0.9,315,-1.0
255,4.4,2006-02-27T04:34:01.829970Z,38.155,15.2,9.2,52,1.0
256,4.4,2009-12-19T05:36:28.790002Z,37.771,14.954,24.7,304,1.0
257,4.4,1997-10-14T23:23:29.730015Z,42.9563,12.8723,4.1,319,1.0
258,4.4,1992-11-05T13:34:30.290045Z,41.5618,15.9218,13.3,0,0.0
259,4.4,2002-04-05T14:54:15.230043Z,39.2328,16.668,11.9,2,1.0
260,4.4,2009-12-19T09:01:16.460026Z,37.782,14.974,26.9,304,1.0
261,4.4,2013-01-04T07:50:06.079980Z,37.8787,14.7195,15.1,275,1.0
262,4.4,1997-10-02T10:59:56.529976Z,43.1052,12.7782,8.2,319,1.0
263,4.4,2005-09-08T11:27:17.770028Z,46.008,6.959,2.4,0,0.0
264,4.4,2012-05-20T02:12:40.469958Z,44.87,11.219,6.7,318,1.0
265,4.4,2012-09-27T01:08:22.649996Z,41.1763,14.9208,10.3,13,1.0
266,4.3,1990-12-16T13:50:27.620016Z,37.2497,15.389,6.4,217,1.0
267,4.3,1991-04-07T13:08:33.000030Z,37.8513,14.5373,11.6,0,0.0
268,4.3,2012-05-29T08:40:57.440003Z,44.8695,10.9663,4.1,318,1.0
269,4.3,1997-10-16T17:31:44.419959Z,42.8702,13.0123,1.5,319,1.0
270,4.3,2013-08-15T23:06:51.200036Z,38.1627,14.9138,24.8,1,1.0
271,4.3,1997-12-24T17:53:10.119956Z,44.1682,10.4877,16.0,0,0.0
272,4.3,2011-05-06T15:12:35.050029Z,37.79,14.963,28.1,90,1.0
273,4.3,1997-09-27T06:03:03.479994Z,43.0573,12.7893,8.3,319,1.0
274,4.3,2009-04-09T04:32:45.050010Z,42.445,13.434,9.8,310,1.0
275,4.3,1997-10-25T03:08:06.080003Z,42.8172,13.0598,1.4,62,1.0
276,4.3,1997-09-26T14:54:26.980010Z,43.0133,12.917,0.0,319,1.0
277,4.3,1991-12-15T05:52:19.850012Z,39.1633,16.0738,0.1,0,0.0
278,4.3,2011-07-12T06:53:22.469997Z,43.927,11.855,7.6,295,1.0
279,4.3,2014-12-19T10:36:30.620020Z,43.6058,11.2405,8.6,287,1.0
280,4.3,2012-05-20T09:13:18.489966Z,44.8682,11.2362,7.2,318,1.0
281,4.3,1997-06-09T14:10:56.890013Z,38.6048,16.1777,11.6,270,1.0
282,4.3,2012-12-05T01:18:20.290035Z,42.9153,13.6617,17.5,0,0.0
283,4.3,2009-04-23T21:49:00.840003Z,42.228,13.486,9.7,310,1.0
284,4.3,1997-10-15T11:51:46.330016Z,42.9322,12.9187,2.3,319,1.0
285,4.3,1997-09-27T19:56:43.449993Z,43.0362,12.8263,8.2,319,1.0
286,4.3,1997-09-26T04:44:32.950003Z,43.2253,12.411,5.0,0,0.0
287,4.3,1997-11-30T11:24:42.430003Z,42.8425,12.9905,3.5,319,1.0
288,4.3,2018-11-18T12:48:46.399969Z,44.0513,12.4858,36.8,0,0.0
289,4.3,2012-05-20T02:20:56.520014Z,44.8518,10.9483,5.0,318,1.0
290,4.3,1997-10-12T21:52:35.230019Z,42.8883,12.8993,0.3,319,1.0
291,4.3,1997-10-16T12:00:31.349981Z,43.0435,12.8842,2.4,319,1.0
292,4.3,1997-10-12T21:31:08.110044Z,42.874,12.955,6.3,319,1.0
293,4.3,1997-07-08T08:13:42.919971Z,39.2448,16.4002,26.0,9,1.0
294,4.3,1997-10-16T02:23:37.910025Z,42.9215,12.9415,2.2,319,1.0
295,4.3,1991-02-11T15:43:42.590009Z,44.8512,6.7177,8.7,0,0.0
296,4.3,2019-01-01T18:37:46.960003Z,41.8777,13.5488,16.5,0,0.0
297,4.3,2010-09-17T12:20:17.750023Z,41.472,15.623,6.0,0,0.0
298,4.3,1997-10-13T11:01:46.860005Z,42.8642,12.9468,5.4,319,1.0
299,4.3,1997-12-31T16:02:15.110016Z,42.8487,12.9985,1.7,319,1.0
300,4.3,1996-12-14T00:18:42.790027Z,37.8217,13.8998,4.0,0,0.0
301,4.3,1998-04-03T07:59:52.869988Z,43.1935,12.7552,3.9,319,1.0
302,4.3,1994-01-20T06:59:13.489959Z,44.5543,7.34,8.5,108,1.0
303,4.3,2008-02-20T08:06:19.110037Z,41.582,13.78,8.5,0,0.0
304,4.3,1993-01-17T10:51:23.390011Z,43.6142,12.21,7.9,0,0.0
305,4.3,2002-06-18T22:23:38.099989Z,44.3958,10.683,32.2,255,1.0
306,4.3,2016-10-30T06:56:05.760038Z,42.7997,13.1095,10.3,283,1.0
307,4.3,2001-07-02T10:04:43.180004Z,41.7832,15.3725,22.9,0,0.0
308,4.3,2001-07-13T03:15:33.029972Z,37.6763,14.9867,0.0,0,0.0
309,4.3,2016-11-12T14:43:33.860036Z,42.7187,13.2057,9.8,283,1.0
310,4.3,1990-03-28T05:47:31.260016Z,38.1872,14.9835,21.9,0,0.0
311,4.3,2016-10-29T16:24:33.169968Z,42.8113,13.0947,10.9,283,-1.0
312,4.3,1993-06-04T21:36:50.599989Z,43.1215,12.7633,5.3,0,0.0
313,4.3,2001-10-18T11:02:46.249987Z,39.2638,16.361,5.8,0,0.0
314,4.3,2002-11-04T03:26:30.620029Z,41.7643,14.8232,21.1,260,1.0
315,4.3,2002-10-27T01:13:35.790040Z,37.8382,15.0282,29.7,0,0.0
316,4.3,1994-05-06T19:09:49.279993Z,37.6518,14.189,3.4,0,0.0
317,4.3,1992-09-27T11:55:15.730007Z,37.8093,14.5887,27.1,0,0.0
318,4.3,1994-06-02T17:38:13.820010Z,42.4763,13.2265,0.0,117,1.0
319,4.3,2002-04-18T20:56:48.669967Z,40.5847,15.5467,7.9,167,1.0
320,4.3,1999-08-05T14:57:38.399994Z,37.7223,15.0317,0.0,0,0.0
