,b_a,b_f,cid,depth0,dm_a,dm_f,dm_a_all,dm_f_all,lat0,lon0,m0,na,nf,na_all,nf_all,ot0,rate_a,rate_f,c_type,c_type60,nf_all_apr,na_all_apr,nf_apr,na_apr
278,-999.000,-999.000,132,23.0,-999.0,0.6,-999.0,0.6, 9.082,-84.070,3.2,0,1,0,1,2014-12-02T11:40:48.000003,-999.000,-999.000,-1,-1, 1, 0,1,0
279,-999.000,-999.000,131,14.0,-999.0,0.1,-999.0,0.1, 9.361,-84.270,2.6,0,1,0,1,2014-11-30T04:26:32.999997,-999.000,-999.000,-1,-1, 1, 0,1,0
280,-999.000,-999.000,130,20.0,0.4,-999.0,0.4,-999.0, 9.975,-85.633,3.1,1,0,1,0,2014-11-26T01:15:08.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
281,-999.000,-999.000,137,3.0,0.8,-999.0,0.8,-999.0, 9.326,-82.776,3.6,1,0,1,0,2014-12-22T13:28:39.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
282,-999.000,-999.000,136,34.0,0.1,0.1,0.1,0.1, 8.624,-83.251,2.7,1,1,1,1,2014-12-14T07:51:56.999998,-999.000,-999.000,-1,-1, 1, 1,1,1
283,-999.000,-999.000,135,11.0,-999.0,-999.0,-999.0,-999.0, 9.907,-84.079,2.7,1,0,1,0,2014-12-11T13:15:47.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
284,-999.000,-999.000,134,7.0,-999.0,0.2,-999.0,0.2, 9.478,-84.585,2.9,0,1,0,1,2014-12-07T00:33:16.000000,-999.000,-999.000,-1,-1, 1, 0,1,0
285,-999.000,-999.000,494,14.0,1.2,-999.0,1.2,-999.0, 8.760,-83.563,3.6,1,0,1,0,2018-05-23T11:35:42.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
286,-999.000,-999.000,495,22.0,1.7,-999.0,1.7,-999.0, 9.610,-84.807,4.3,2,0,2,0,2018-05-24T23:50:06.999998,-999.000,-999.000,-1,-1, 0, 2,0,2
287,-999.000,-999.000,139,10.0,-999.0,0.1,-999.0,0.1, 9.040,-84.172,2.6,0,1,0,1,2015-01-03T20:26:26.000003,-999.000,-999.000,-1,-1, 1, 0,1,0
288,-999.000,-999.000,138,3.0,-999.0,0.9,-999.0,0.9, 9.450,-83.936,3.8,0,1,0,1,2015-01-03T18:39:33.000002,-999.000,-999.000,-1,-1, 1, 0,1,0
289,-999.000,-999.000,490,32.0,-999.0,-999.0,-999.0,-999.0, 9.376,-83.686,2.7,1,0,1,0,2018-05-13T09:29:45.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
290,-999.000,-999.000,491,16.0,-999.0,0.8,-999.0,0.8, 9.463,-84.851,3.4,0,1,0,1,2018-05-16T01:35:00.000002,-999.000,-999.000,-1,-1, 1, 0,1,0
291,-999.000,-999.000,492,30.0,0.9,-999.0,0.9,-999.0, 8.319,-82.780,3.9,1,0,1,0,2018-05-20T13:44:22.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
292,-999.000,-999.000,493,28.0,-999.0,0.3,-999.0,0.3, 8.258,-82.795,3.5,0,2,0,2,2018-05-24T04:08:55.000000,-999.000,-999.000,-1,-1, 2, 0,2,0
293,-999.000,-999.000,24,11.0,0.9,1.0,0.9,1.0, 8.968,-84.163,4.7,12,8,13,8,2014-03-04T05:28:43.999998,-999.000,-999.000,1,1, 6, 9,6,8
294,-999.000,-999.000,25,15.0,1.4,-999.0,1.4,-999.0, 9.779,-85.718,5.2,7,0,7,0,2014-03-05T21:15:45.000004,-999.000,-999.000,1,1, 0, 1,0,1
295,-999.000,-999.000,26,27.0,-999.0,-999.0,-999.0,-999.0,10.552,-85.737,3.0,1,0,1,0,2014-03-10T00:41:24.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
296,-999.000,-999.000,27,13.0,-999.0,0.4,-999.0,0.4, 9.010,-84.194,3.3,0,1,0,1,2014-03-10T07:23:40.000002,-999.000,-999.000,-1,-1, 1, 0,1,0
297,-999.000,-999.000,20,20.0,1.5,-999.0,1.5,-999.0, 9.470,-84.498,3.9,1,0,1,0,2014-02-27T20:42:09.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
298,-999.000,-999.000,21,17.0,0.7,-999.0,0.7,-999.0, 8.194,-82.783,3.3,1,0,1,0,2014-03-02T05:51:13.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
299,-999.000,-999.000,22,27.0,0.6,-999.0,0.6,-999.0, 8.989,-84.143,3.0,1,0,1,0,2014-02-28T01:16:25.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
300,-999.000,-999.000,23,14.0,0.3,-999.0,0.3,-999.0, 9.374,-84.596,2.8,1,0,1,0,2014-03-03T07:54:18.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
301,-999.000,-999.000,28,33.0,-999.0,0.2,-999.0,0.2, 9.434,-84.097,3.1,0,2,0,2,2014-03-13T20:31:22.999998,-999.000,-999.000,-1,-1, 2, 0,2,0
302,-999.000,-999.000,29,9.0,0.4,-999.0,0.4,-999.0, 9.511,-83.606,2.9,1,0,1,0,2014-03-14T07:27:01.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
303,-999.000,-999.000,820,22.0,0.2,-999.0,0.2,-999.0, 8.139,-82.981,3.2,1,0,1,0,2020-05-30T21:53:17.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
304,-999.000,-999.000,407,8.0,-999.0,0.7,-999.0,0.7, 8.629,-83.809,3.2,0,1,0,1,2017-11-16T14:23:24.000003,-999.000,-999.000,-1,-1, 1, 0,1,0
305,-999.000,-999.000,406,0.0,0.3,-999.0,0.3,-999.0, 8.857,-83.900,3.0,5,0,5,0,2017-11-14T11:03:44.999999,-999.000,-999.000,4,4, 0, 5,0,5
306,-999.000,-999.000,405,39.0,0.3,0.1,0.3,0.1, 8.785,-84.148,4.3,16,10,16,10,2017-11-15T21:47:59.999999,-999.000,-999.000,5,5, 10, 16,10,16
307,-999.000,-999.000,404,17.0,0.6,-999.0,0.6,-999.0, 9.454,-84.546,5.2,359,0,366,0,2017-11-13T02:32:28.999998,-999.000,-999.000,1,1, 0, 52,0,51
308,-999.000,-999.000,403,3.0,0.2,0.4,0.2,0.4, 9.954,-83.879,2.8,1,1,1,1,2017-11-11T04:12:52.999998,-999.000,-999.000,-1,-1, 1, 1,1,1
309,-999.000,-999.000,402,15.0,-999.0,-999.0,-999.0,0.7, 8.220,-82.799,3.8,0,0,0,1,2017-11-09T04:52:19.999998,-999.000,-999.000,-1,-1, 1, 0,0,0
310,-999.000,-999.000,401,12.0,-999.0,0.2,-999.0,0.2, 9.171,-83.960,3.0,0,1,0,1,2017-10-29T09:32:14.000003,-999.000,-999.000,-1,-1, 1, 0,1,0
311,-999.000,-999.000,400,15.0,1.0,1.1,1.0,1.1, 8.470,-83.158,3.8,2,2,2,2,2017-10-27T16:58:18.999997,-999.000,-999.000,1,1, 2, 2,2,2
312,-999.000,-999.000,933,25.0,0.2,-999.0,0.2,-999.0, 9.455,-83.684,2.7,1,0,1,0,2021-01-27T09:06:07.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
313,-999.000,-999.000,932,8.0,-999.0,0.4,-999.0,0.4, 8.799,-84.042,3.0,0,3,0,3,2021-01-26T14:10:09.000002,-999.000,-999.000,5,5, 3, 0,3,0
314,-999.000,-999.000,931,22.0,0.6,-999.0,0.6,-999.0, 9.451,-84.806,3.4,4,0,4,0,2021-01-24T23:48:25.000001,-999.000,-999.000,1,1, 0, 4,0,4
315,-999.000,-999.000,930,32.0,0.3,-999.0,0.3,-999.0, 9.813,-84.936,2.7,1,0,1,0,2021-01-20T15:44:21.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
316,-999.000,-999.000,937,40.0,0.1,0.1,0.1,0.1, 9.020,-84.178,3.1,1,1,1,1,2021-02-05T22:00:17.000002,-999.000,-999.000,-1,-1, 1, 1,1,1
317,-999.000,-999.000,452,20.0,0.4,-999.0,0.4,-999.0, 9.335,-83.371,3.0,2,0,2,0,2018-01-27T17:10:00.000002,-999.000,-999.000,-1,-1, 0, 2,0,2
318,-999.000,-999.000,409,16.0,-999.0,0.8,-999.0,0.8, 9.748,-84.616,3.2,0,1,0,1,2017-11-18T19:33:18.999998,-999.000,-999.000,-1,-1, 1, 0,1,0
319,-999.000,-999.000,408,1.0,0.7,0.1,0.7,0.1, 8.920,-84.148,4.4,4,2,4,2,2017-11-18T21:21:07.000001,-999.000,-999.000,2,2, 2, 4,2,4
320,-999.000,-999.000,453,4.0,0.2,0.2,0.2,0.2, 9.606,-83.840,3.0,3,1,3,1,2018-01-28T11:18:15.999998,-999.000,-999.000,5,5, 1, 3,1,3
321,-999.000,-999.000,414,11.0,-999.0,0.3,-999.0,0.3, 9.253,-84.486,2.8,0,1,0,1,2017-11-24T08:51:01.000000,-999.000,-999.000,-1,-1, 1, 0,1,0
322,-999.000,-999.000,455,15.0,0.1,-999.0,0.1,-999.0, 9.468,-84.656,2.8,1,0,1,0,2018-01-31T14:13:22.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
323,-999.000,-999.000,183,5.0,0.3,-999.0,0.3,-999.0, 9.353,-82.681,3.5,1,0,1,0,2015-05-19T01:27:01.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
324,-999.000,-999.000,415,15.0,0.4,-999.0,0.4,-999.0, 9.312,-84.696,2.8,1,0,1,0,2017-11-26T09:36:27.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
325,-999.000,-999.000,379,16.0,-999.0,-999.0,-999.0,-999.0, 9.482,-84.498,3.1,1,0,1,0,2017-08-18T15:25:13.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
326,-999.000,-999.000,378,24.0,-999.0,0.3,-999.0,0.3, 9.473,-84.540,2.9,0,1,0,1,2017-08-20T06:08:39.999997,-999.000,-999.000,-1,-1, 1, 0,1,0
327,-999.000,-999.000,228,33.0,0.4,-999.0,0.4,-999.0, 9.203,-84.077,3.2,1,0,1,0,2015-11-17T01:09:17.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
328,-999.000,-999.000,829,21.0,1.6,-999.0,1.6,-999.0, 9.560,-84.750,4.0,2,0,2,0,2020-06-19T02:30:22.000000,-999.000,-999.000,-1,-1, 0, 2,0,2
329,-999.000,-999.000,828,17.0,-999.0,0.3,-999.0,0.3, 9.333,-84.120,2.9,0,1,0,1,2020-06-18T14:38:19.000000,-999.000,-999.000,-1,-1, 1, 0,1,0
330,-999.000,-999.000,371,4.0,0.5,-999.0,0.5,-999.0, 8.857,-84.159,3.3,2,0,2,0,2017-07-07T13:23:37.999997,-999.000,-999.000,-1,-1, 0, 2,0,2
331,-999.000,-999.000,370,18.0,0.1,-999.0,0.1,-999.0, 9.033,-84.134,2.6,1,0,1,0,2017-06-23T12:02:08.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
332,-999.000,-999.000,373,1.0,-999.0,-999.0,-999.0,-999.0,10.207,-84.239,2.4,1,0,1,0,2017-07-09T07:56:28.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
333,-999.000,-999.000,372,15.0,-999.0,0.6,-999.0,0.6, 8.899,-84.100,3.2,0,1,0,1,2017-07-08T07:15:34.000002,-999.000,-999.000,-1,-1, 1, 0,1,0
334,-999.000,-999.000,375,0.0,1.5,-999.0,1.5,-999.0, 8.926,-84.060,3.9,1,0,1,0,2017-07-22T00:26:20.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
335,-999.000,-999.000,374,3.0,1.5,0.3,1.5,0.3,10.204,-84.229,3.9,1,2,1,2,2017-07-21T01:32:39.000003,-999.000,-999.000,2,2, 2, 1,2,1
336,-999.000,-999.000,377,22.0,1.7,-999.0,1.7,-999.0, 9.648,-84.841,4.2,1,0,1,0,2017-08-13T21:53:42.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
337,-999.000,-999.000,376,23.0,1.4,-999.0,1.4,-999.0, 9.659,-84.875,4.0,1,0,1,0,2017-07-30T12:32:31.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
338,-999.000,-999.000,1083,18.0,0.2,-999.0,0.2,-999.0, 9.541,-84.814,2.6,1,0,1,0,2021-08-26T13:02:10.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
339,-999.000,-999.000,708,9.0,-999.0,0.3,-999.0,0.3, 8.975,-84.237,2.8,0,2,0,2,2019-11-02T06:38:38.999999,-999.000,-999.000,-1,-1, 2, 0,2,0
340,-999.000,-999.000,709,21.0,0.9,-999.0,0.9,-999.0, 8.438,-83.162,3.9,2,0,2,0,2019-11-03T04:45:00.000002,-999.000,-999.000,-1,-1, 0, 2,0,2
341,-999.000,-999.000,704,15.0,1.1,-999.0,1.1,-999.0, 9.707,-82.805,3.9,1,0,1,0,2019-10-21T18:30:24.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
342,-999.000,-999.000,705,24.0,-999.0,0.1,-999.0,0.1,10.747,-85.935,2.5,0,1,0,1,2019-10-22T15:17:29.000003,-999.000,-999.000,-1,-1, 1, 0,1,0
343,-999.000,-999.000,706,16.0,1.4,1.1,1.1,1.1, 8.912,-84.064,4.1,1,6,3,6,2019-10-22T20:20:59.999999,-999.000,-999.000,1,1, 6, 3,6,1
344,-999.000,-999.000,707,18.0,1.0,-999.0,1.0,-999.0, 8.920,-82.900,3.9,1,0,1,0,2019-10-12T11:58:28.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
345,-999.000,-999.000,700,20.0,0.3,-999.0,0.3,-999.0, 9.600,-84.903,2.8,1,0,1,0,2019-10-09T21:21:27.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
346,-999.000,-999.000,618,58.0,0.2,-999.0,0.2,-999.0, 9.629,-84.017,2.8,1,0,1,0,2019-03-25T22:19:36.999996,-999.000,-999.000,-1,-1, 0, 1,0,1
347,-999.000,-999.000,702,24.0,0.8,-999.0,0.8,-999.0, 8.628,-83.235,3.4,1,0,1,0,2019-09-23T04:23:17.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
348,-999.000,-999.000,703,23.0,1.2,-999.0,1.2,-999.0, 8.489,-82.841,4.6,1,0,1,0,2019-10-02T12:52:50.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
349,-999.000,-999.000,393,49.0,1.0,-999.0,1.0,-999.0, 9.746,-84.297,3.6,1,0,1,0,2017-09-29T16:19:52.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
350,-999.000,-999.000,392,10.0,0.3,-999.0,0.3,-999.0, 8.618,-83.599,3.2,1,0,1,0,2017-09-29T07:55:51.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
351,-999.000,-999.000,88,2.0,-999.0,0.6,1.0,0.6, 8.978,-84.174,3.4,0,1,1,1,2014-08-26T05:37:40.999999,-999.000,-999.000,-1,-1, 1, 1,1,0
352,-999.000,-999.000,619,26.0,-999.0,0.3,-999.0,0.3, 8.782,-84.151,2.8,0,1,0,1,2019-03-30T06:08:02.999999,-999.000,-999.000,-1,-1, 1, 0,1,0
353,-999.000,-999.000,397,5.0,0.6,-999.0,0.6,-999.0, 8.790,-83.644,3.9,2,0,2,0,2017-10-11T15:06:06.999999,-999.000,-999.000,-1,-1, 0, 2,0,2
354,-999.000,-999.000,396,8.0,1.0,0.1,1.0,0.1, 8.878,-84.257,3.6,2,2,2,2,2017-10-05T02:00:31.000001,-999.000,-999.000,2,2, 2, 2,2,2
355,-999.000,-999.000,395,31.0,0.6,-999.0,0.6,-999.0, 8.224,-82.854,3.8,1,0,1,0,2017-09-30T20:39:03.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
356,-999.000,-999.000,394,31.0,-999.0,0.8,-999.0,0.8, 8.256,-82.811,3.3,0,1,0,1,2017-10-01T17:56:37.000003,-999.000,-999.000,-1,-1, 1, 0,1,0
357,-999.000,-999.000,82,15.0,0.8,-999.0,0.8,-999.0, 9.665,-84.745,3.3,1,0,1,0,2014-08-04T10:10:17.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
358,-999.000,-999.000,83,22.0,2.1,-999.0,2.1,-999.0, 9.652,-84.198,4.9,4,0,4,0,2014-08-07T08:50:02.000003,-999.000,-999.000,1,1, 0, 0,0,0
359,-999.000,-999.000,80,8.0,0.2,-999.0,0.2,-999.0, 8.391,-82.954,3.4,1,0,1,0,2014-08-03T16:29:41.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
360,-999.000,-999.000,81,9.0,1.3,0.5,1.3,0.5, 9.353,-84.552,3.9,1,1,1,1,2014-08-07T19:44:43.000000,-999.000,-999.000,-1,-1, 1, 1,1,1
361,-999.000,-999.000,86,3.0,-999.0,-999.0,1.7,-999.0, 9.505,-83.644,4.1,0,0,1,0,2014-02-15T13:00:16.999997,-999.000,-999.000,-1,-1, 0, 1,0,0
362,-999.000,-999.000,87,44.0,-999.0,1.1,-999.0,1.1, 9.293,-83.936,3.6,0,1,0,1,2014-08-21T03:49:16.000003,-999.000,-999.000,-1,-1, 1, 0,1,0
363,-999.000,-999.000,84,25.0,1.4,-999.0,1.4,-999.0, 9.625,-84.869,4.3,3,0,3,0,2014-08-10T15:57:37.000001,-999.000,-999.000,1,1, 0, 3,0,3
364,-999.000,-999.000,85,9.0,0.5,-999.0,0.5,-999.0, 8.184,-82.845,3.2,1,0,1,0,2014-08-11T19:17:35.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
365,-999.000,-999.000,797,7.0,0.4,-999.0,0.4,-999.0, 8.790,-84.102,3.2,3,0,3,0,2020-03-25T02:13:33.999997,-999.000,-999.000,5,5, 0, 3,0,3
366,-999.000,-999.000,796,26.0,0.3,-999.0,0.3,-999.0, 8.382,-82.880,3.2,1,0,1,0,2020-03-25T03:23:14.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
367,-999.000,-999.000,795,22.0,-999.0,0.1,-999.0,0.1, 8.855,-83.171,2.6,0,1,0,1,2020-03-24T12:50:38.000003,-999.000,-999.000,-1,-1, 1, 0,1,0
368,-999.000,-999.000,794,4.0,0.1,-999.0,0.1,-999.0, 9.428,-83.669,3.1,3,0,3,0,2020-03-16T10:59:45.999998,-999.000,-999.000,2,2, 0, 3,0,3
369,-999.000,-999.000,793,16.0,0.2,-999.0,0.2,-999.0, 9.078,-84.138,3.0,1,0,1,0,2020-03-18T02:54:57.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
370,-999.000,-999.000,792,17.0,0.5,-999.0,0.5,-999.0, 9.533,-84.819,3.0,1,0,1,0,2020-03-17T11:35:18.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
371,-999.000,-999.000,791,57.0,-999.0,0.1,-999.0,0.1, 8.919,-83.334,2.5,0,1,0,1,2020-03-14T15:24:15.999998,-999.000,-999.000,-1,-1, 1, 0,1,0
372,-999.000,-999.000,790,22.0,1.5,-999.0,1.5,-999.0, 8.265,-82.809,5.3,5,0,6,0,2020-03-13T04:46:38.000003,-999.000,-999.000,1,1, 0, 2,0,2
373,-999.000,-999.000,749,37.0,1.6,0.6,1.6,0.6, 8.300,-82.799,4.6,2,1,2,1,2019-12-31T23:10:23.999997,-999.000,-999.000,1,1, 1, 2,1,2
374,-999.000,-999.000,799,23.0,0.8,-999.0,0.8,-999.0, 8.692,-83.277,3.8,1,0,1,0,2020-02-01T07:29:03.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
375,-999.000,-999.000,798,15.0,0.3,-999.0,0.3,-999.0, 8.761,-84.152,2.9,1,0,1,0,2020-03-27T03:44:32.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
376,-999.000,-999.000,7,40.0,0.4,-999.0,0.4,-999.0, 9.516,-84.129,4.8,11,0,11,0,2014-01-30T01:40:42.999999,-999.000,-999.000,2,2, 0, 4,0,4
377,-999.000,-999.000,170,13.0,0.4,0.1,0.4,0.1, 8.303,-82.842,3.5,2,3,2,3,2015-04-12T20:42:10.999999,-999.000,-999.000,4,4, 3, 2,3,2
378,-999.000,-999.000,586,18.0,0.2,0.1,0.2,0.1, 9.365,-84.626,3.1,1,1,1,1,2018-12-21T08:38:10.000002,-999.000,-999.000,-1,-1, 1, 1,1,1
379,-999.000,-999.000,587,15.0,0.3,-999.0,0.3,-999.0, 9.486,-84.451,2.7,1,0,1,0,2018-12-24T01:14:14.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
380,-999.000,-999.000,584,36.0,-999.0,0.4,-999.0,0.4, 8.214,-82.935,3.7,0,1,0,1,2018-12-14T16:06:37.000003,-999.000,-999.000,-1,-1, 1, 0,1,0
381,-999.000,-999.000,585,23.0,0.6,-999.0,0.6,-999.0, 8.597,-83.684,3.1,1,0,1,0,2018-12-18T23:18:05.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
382,-999.000,-999.000,582,8.0,2.1,-999.0,2.1,-999.0,10.156,-83.900,4.8,1,0,1,0,2018-11-17T14:12:51.999998,-999.000,-999.000,-1,-1, 0, 0,0,0
383,-999.000,-999.000,583,5.0,-999.0,-999.0,-999.0,-999.0, 9.754,-83.969,3.8,8,0,8,0,2018-12-03T16:59:16.000001,-999.000,-999.000,2,2, 0, 8,0,8
384,-999.000,-999.000,580,0.0,-999.0,-999.0,-999.0,-999.0,10.068,-83.724,2.4,0,0,1,0,2018-08-28T23:43:34.000000,-999.000,-999.000,-1,-1, 0, 1,0,0
385,-999.000,-999.000,581,23.0,-999.0,-999.0,-999.0,-999.0, 9.494,-83.886,2.5,1,0,1,0,2018-11-17T05:24:52.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
386,-999.000,-999.000,588,0.0,-999.0,0.4,-999.0,0.4, 8.883,-84.114,2.8,0,1,0,1,2018-12-31T04:09:54.000000,-999.000,-999.000,-1,-1, 1, 0,1,0
387,-999.000,-999.000,589,26.0,0.2,-999.0,0.2,-999.0, 8.420,-82.867,2.8,1,0,1,0,2018-12-31T15:52:38.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
388,-999.000,-999.000,245,28.0,0.3,-999.0,0.3,-999.0, 8.169,-82.763,3.6,1,0,1,0,2015-12-25T00:25:44.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
389,-999.000,-999.000,244,31.0,1.1,-999.0,1.1,-999.0, 9.469,-83.784,4.5,3,0,3,0,2016-01-18T00:46:20.000003,-999.000,-999.000,1,1, 0, 3,0,3
390,-999.000,-999.000,247,7.0,0.2,-999.0,0.2,-999.0, 9.790,-83.810,3.5,1,0,1,0,2016-01-23T08:09:33.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
391,-999.000,-999.000,246,15.0,1.1,0.2,1.1,0.2, 8.891,-84.080,4.1,4,2,5,2,2016-01-24T01:20:21.000001,-999.000,-999.000,2,2, 2, 5,2,4
392,-999.000,-999.000,241,17.0,1.1,-999.0,1.1,1.3, 8.992,-84.171,4.2,2,0,2,1,2016-01-16T20:21:26.000002,-999.000,-999.000,1,-1, 1, 2,0,2
393,-999.000,-999.000,614,20.0,0.8,-999.0,0.8,-999.0, 9.441,-82.928,3.3,1,0,1,0,2019-03-25T00:46:05.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
394,-999.000,-999.000,243,14.0,0.3,-999.0,0.3,-999.0, 8.110,-82.800,2.9,1,0,1,0,2016-01-17T16:12:53.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
395,-999.000,-999.000,242,12.0,0.6,-999.0,0.6,-999.0, 8.673,-83.237,3.7,1,0,1,0,2016-01-16T23:08:42.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
396,-999.000,-999.000,615,13.0,0.2,-999.0,0.2,-999.0, 9.441,-84.369,3.1,1,0,1,0,2019-03-25T23:48:10.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
397,-999.000,-999.000,249,35.0,0.5,-999.0,0.5,-999.0, 8.244,-82.753,3.5,1,0,1,0,2016-01-29T01:38:55.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
398,-999.000,-999.000,248,12.0,0.5,-999.0,0.5,-999.0, 9.364,-82.846,3.4,1,0,1,0,2016-01-24T22:30:51.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
399,-999.000,-999.000,972,15.0,0.5,-999.0,0.5,-999.0, 9.454,-83.581,3.0,1,0,1,0,2021-03-09T19:36:34.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
400,-999.000,-999.000,418,15.0,1.3,-999.0,1.3,-999.0, 9.331,-84.790,4.1,2,0,2,0,2017-11-27T09:11:31.000002,-999.000,-999.000,-1,-1, 0, 2,0,2
401,-999.000,-999.000,224,31.0,1.7,-999.0,1.7,-999.0, 8.321,-82.800,4.7,1,0,2,0,2015-10-31T20:22:15.999998,-999.000,-999.000,-1,-1, 0, 2,0,1
402,-999.000,-999.000,419,11.0,-999.0,-999.0,-999.0,-999.0, 9.247,-84.312,2.4,1,0,1,0,2017-11-29T18:29:00.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
403,-999.000,-999.000,519,18.0,0.4,-999.0,0.4,-999.0, 9.678,-84.150,3.0,1,0,1,0,2018-07-12T02:11:04.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
404,-999.000,-999.000,518,30.0,0.1,-999.0,0.1,-999.0, 9.187,-83.886,3.0,2,0,2,0,2018-07-07T03:28:28.000000,-999.000,-999.000,-1,-1, 0, 2,0,2
405,-999.000,-999.000,1009,21.0,0.2,0.2,0.2,0.2, 9.528,-84.818,3.0,1,2,1,2,2021-04-27T19:26:17.999997,-999.000,-999.000,4,4, 2, 1,2,1
406,-999.000,-999.000,1008,8.0,0.1,0.3,0.1,0.3, 9.346,-84.522,2.9,1,1,1,1,2021-04-25T19:45:32.000003,-999.000,-999.000,-1,-1, 1, 1,1,1
407,-999.000,-999.000,1007,19.0,-999.0,-999.0,-999.0,-999.0, 8.250,-82.772,3.3,1,0,1,0,2021-04-23T20:05:20.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
408,-999.000,-999.000,1006,48.0,0.9,-999.0,0.9,-999.0, 8.409,-82.999,3.4,1,0,1,0,2021-04-23T18:02:53.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
409,-999.000,-999.000,1005,18.0,0.2,-999.0,0.2,-999.0, 9.472,-84.436,2.8,1,0,1,0,2021-04-22T08:38:18.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
410,-999.000,-999.000,1004,16.0,-999.0,-999.0,-999.0,-999.0, 9.329,-84.117,2.5,1,0,1,0,2021-04-21T14:23:24.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
411,-999.000,-999.000,515,4.0,0.3,-999.0,0.3,-999.0, 9.797,-83.381,2.9,1,0,1,0,2018-07-05T03:32:32.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
412,-999.000,-999.000,1002,28.0,1.3,-999.0,1.3,1.2, 9.039,-84.034,3.7,1,0,1,1,2021-04-17T17:19:13.999998,-999.000,-999.000,-1,-1, 1, 1,0,1
413,-999.000,-999.000,517,3.0,0.3,-999.0,0.3,-999.0,10.501,-84.518,2.8,1,0,1,0,2018-07-06T12:10:11.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
414,-999.000,-999.000,1000,2.0,0.7,-999.0,0.7,-999.0,10.594,-85.269,3.1,1,0,1,0,2021-04-17T02:35:31.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
415,-999.000,-999.000,623,9.0,-999.0,-999.0,-999.0,-999.0, 9.342,-83.267,3.8,10,0,10,0,2019-04-03T05:28:38.000002,-999.000,-999.000,2,2, 0, 10,0,10
416,-999.000,-999.000,622,6.0,0.8,-999.0,0.8,-999.0, 9.389,-83.309,3.7,2,0,2,0,2019-04-02T13:42:30.000000,-999.000,-999.000,-1,-1, 0, 2,0,2
