,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
171,-999.0,-999,0,0,172,19,-999.0,0.10000000000000009,34.34,23.71,3.4,0,0,1,1,2012-04-21T19:51:30.600000Z,-999.0,inf
172,-999.0,-999,0,0,173,30,-999.0,0.10000000000000009,35.46,27.18,3.4,0,0,1,1,2012-05-17T13:01:29.499974Z,-999.0,inf
173,-999.0,-999,0,0,174,9,0.8000000000000003,-999.0,37.6991,20.9312,4.4,2,2,0,0,2019-10-11T22:43:19.799967Z,0.12260311965333158,-999.0
174,-999.0,-999,0,0,175,51,0.6000000000000001,-999.0,38.68,26.34,3.9,1,1,0,0,2015-02-27T22:25:06.100035Z,inf,-999.0
175,-999.0,-999,0,0,176,35,0.30000000000000027,0.0,39.4848,26.1478,3.6,1,1,1,1,2018-12-28T16:12:45.100021Z,inf,inf
176,-999.0,-999,0,0,177,22,0.0,-999.0,36.5,22.79,3.3,1,1,0,0,2014-07-11T20:53:01.299988Z,inf,-999.0
177,-999.0,-999,0,0,178,6,0.7000000000000002,-999.0,40.8485,21.3218,4.0,1,1,0,0,2017-10-14T09:55:38.100029Z,inf,-999.0
178,-999.0,-999,0,0,179,12,-999.0,0.10000000000000009,38.851,26.0042,3.4,0,0,2,2,2017-10-14T04:34:45.499980Z,-999.0,3.28647694601623
179,-999.0,-999,0,0,180,7,0.40000000000000036,-999.0,38.3125,21.7717,3.7,1,1,0,0,2019-08-28T05:44:29.499998Z,inf,-999.0
180,-999.0,-999,0,0,181,6,-999.0,0.5,38.2365,23.3885,3.8,0,0,1,1,2019-12-28T21:34:05.300031Z,-999.0,inf
181,-999.0,-999,0,0,182,14,1.2000000000000002,-999.0,38.3172,21.7722,4.5,1,1,0,0,2017-04-05T15:43:28.999981Z,inf,-999.0
182,-999.0,-999,0,0,183,11,0.20000000000000018,-999.0,39.9607,23.6047,3.5,1,1,0,0,2017-10-30T17:36:20.399965Z,inf,-999.0
183,-999.0,-999,0,0,184,14,0.10000000000000009,-999.0,39.559,24.2789,3.4,1,1,0,0,2019-12-10T19:13:15.500037Z,inf,-999.0
184,-999.0,-999,0,0,185,18,0.6000000000000001,-999.0,37.861,21.1053,3.9,1,1,0,0,2017-04-24T14:45:13.499971Z,inf,-999.0
185,-999.0,-999,0,0,186,24,-999.0,0.20000000000000018,35.31,27.12,3.5,0,0,1,1,2012-09-05T22:46:36.899964Z,-999.0,inf
186,-999.0,-999,0,0,187,59,-999.0,1.5,36.8092,23.0175,4.8,0,0,1,1,2017-06-16T23:42:45.399999Z,-999.0,inf
187,-999.0,-999,0,0,188,16,0.9000000000000004,-999.0,34.6198,23.7072,4.2,1,1,0,0,2017-06-14T07:10:04.699986Z,inf,-999.0
188,-999.0,-999,0,0,189,11,1.0,-999.0,40.19,27.89,4.3,1,1,0,0,2014-07-03T05:04:44.300030Z,inf,-999.0
189,-999.0,-999,0,0,190,6,-999.0,0.10000000000000009,34.883,25.3963,3.4,0,0,1,1,2017-09-29T17:17:00.999997Z,-999.0,inf
190,-999.0,-999,0,0,191,14,0.30000000000000027,-999.0,35.05,24.92,3.6,1,1,0,0,2015-03-08T03:42:39.800016Z,inf,-999.0
